,Unnamed: 0,User ID,Trump,Biden,Democratic,Republican,Label
2004,2004,1189620670948413440,Dislike,Swing,Non-mentioned,Non-mentioned,Neutral
2005,2005,3579433516,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2006,2006,69714508,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2007,2007,234935893,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2008,2008,937345318106132483,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2009,2009,16133076,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2010,2010,198265129,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2011,2011,4261520355,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2012,2012,120264410,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2013,2013,1142132810955853824,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2014,2014,878737428185526274,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2015,2015,2968451607,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2016,2016,1163933385611337728,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2017,2017,1091850073070157825,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2018,2018,18339274,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2019,2019,325982718,Dislike,Non-mentioned,Like,Non-mentioned,Neutral
2020,2020,27302275,Dislike,Swing,Non-mentioned,Non-mentioned,Neutral
2021,2021,558916858,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2022,2022,2934528263,Dislike,Swing,Non-mentioned,Non-mentioned,Neutral
2023,2023,70768687,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2024,2024,2841261550,Dislike,Like,Non-mentioned,Non-mentioned,Neutral
2025,2025,2612525162,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2026,2026,263016511,Dislike,Like,Non-mentioned,Non-mentioned,Neutral
2027,2027,776135415015374853,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2028,2028,124593629,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2029,2029,700512844161241089,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2030,2030,1229571972868251649,Dislike,Swing,Non-mentioned,Non-mentioned,Neutral
2031,2031,163083098,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2032,2032,4795064208,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2033,2033,1575461486,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2034,2034,998783727974146048,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2035,2035,952294617071915008,Dislike,Dislike,Non-mentioned,Swing,Neutral
2036,2036,986776734,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2037,2037,28047827,Dislike,Swing,Non-mentioned,Non-mentioned,Neutral
2038,2038,860669137290498048,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2039,2039,147658618,Dislike,Like,Non-mentioned,Non-mentioned,Neutral
2040,2040,1135446889745268736,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2041,2041,957884344923820033,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2042,2042,69678987,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2043,2043,335577174,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2044,2044,207468531,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2045,2045,2419409132,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2046,2046,879726564388241408,Dislike,Like,Non-mentioned,Non-mentioned,Neutral
2047,2047,16972804,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2048,2048,1158248778,Dislike,Swing,Non-mentioned,Non-mentioned,Neutral
2049,2049,879104963544104960,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2050,2050,869804435534340096,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2051,2051,389328597,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2052,2052,366339658,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2053,2053,146224375,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2054,2054,466446470,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2055,2055,1462596450,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2056,2056,904791012,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2057,2057,178441882,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2058,2058,1218731306802204672,Dislike,Like,Non-mentioned,Like,Neutral
2059,2059,442982046,Dislike,Like,Non-mentioned,Non-mentioned,Neutral
2060,2060,1231680954,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2061,2061,1137772590,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2062,2062,889781900310491137,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2063,2063,321117756,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2064,2064,2355152426,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2065,2065,1202693457527103488,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2066,2066,14321384,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2067,2067,466290752,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2068,2068,8962112,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2069,2069,963556011427573761,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2070,2070,1244711458727854080,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2071,2071,1214431847955886080,Dislike,Dislike,Non-mentioned,Like,Neutral
2072,2072,416012657,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2073,2073,2967533927,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2074,2074,1040167632,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2075,2075,864047214,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2076,2076,735937491295932416,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2077,2077,1119862284,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2078,2078,991759411013185537,Dislike,Non-mentioned,Non-mentioned,Dislike,Neutral
2079,2079,46649147,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2080,2080,33337176,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2081,2081,11148202,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2082,2082,390050261,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2083,2083,175992513,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2084,2084,1216962091053174785,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2085,2085,2778706316,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2086,2086,3003900097,Dislike,Non-mentioned,Swing,Non-mentioned,Neutral
2087,2087,25516222,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2088,2088,827608917932986369,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2089,2089,1019801145563201537,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2090,2090,1091750648427802626,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2091,2091,121133068,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2092,2092,57524911,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2093,2093,415491980,Dislike,Dislike,Non-mentioned,Dislike,Neutral
2094,2094,1228234686645719042,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2095,2095,41902408,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2096,2096,1513187250,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2097,2097,28237421,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2098,2098,16832260,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2099,2099,164747695,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2100,2100,777359239643664384,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2101,2101,141678285,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2102,2102,11053412,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2103,2103,968630653251076096,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2104,2104,1913739588,Dislike,Like,Non-mentioned,Non-mentioned,Neutral
2105,2105,306116656,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2106,2106,114680171,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2107,2107,922998170832969728,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2108,2108,3032138513,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2109,2109,3233508981,Dislike,Like,Non-mentioned,Non-mentioned,Neutral
2110,2110,24228283,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2111,2111,2269867024,Dislike,Non-mentioned,Non-mentioned,Like,Neutral
2112,2112,2461793448,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2113,2113,726062833977446400,Dislike,Non-mentioned,Non-mentioned,Dislike,Neutral
2114,2114,31574831,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2115,2115,33935084,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2116,2116,1098269473956659200,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2117,2117,704484126401761280,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2118,2118,82498680,Dislike,Non-mentioned,Dislike,Non-mentioned,Neutral
2119,2119,119841079,Dislike,Swing,Non-mentioned,Non-mentioned,Neutral
2120,2120,3252106772,Dislike,Swing,Non-mentioned,Non-mentioned,Neutral
2121,2121,121175896,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2122,2122,914016162286944256,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2123,2123,1129728380939714562,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2124,2124,329885853,Dislike,Dislike,Like,Non-mentioned,Neutral
2125,2125,112526142,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2126,2126,24292383,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2127,2127,1086678344840740867,Dislike,Like,Non-mentioned,Non-mentioned,Neutral
2128,2128,52767500,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2129,2129,4724985581,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2130,2130,1105069849,Dislike,Non-mentioned,Non-mentioned,Dislike,Neutral
2131,2131,27938990,Dislike,Swing,Non-mentioned,Non-mentioned,Neutral
2132,2132,2429994020,Dislike,Like,Non-mentioned,Non-mentioned,Neutral
2133,2133,39914922,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2134,2134,143378097,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2135,2135,182828968,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2136,2136,11058922,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2137,2137,19801206,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2138,2138,606281620,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2139,2139,1229161716392611840,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2140,2140,1221126806100684801,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2141,2141,353406481,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2142,2142,702855675,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2143,2143,4789992677,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2144,2144,1224473126710411264,Dislike,Dislike,Like,Non-mentioned,Neutral
2145,2145,2532565052,Dislike,Like,Non-mentioned,Non-mentioned,Neutral
2146,2146,1452266228,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2147,2147,1086155130196627457,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2148,2148,945452122170056704,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2149,2149,106777270,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2150,2150,1955896502,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2151,2151,2466179143,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2152,2152,314990775,Dislike,Dislike,Like,Non-mentioned,Neutral
2153,2153,1110400981647319041,Dislike,Swing,Non-mentioned,Non-mentioned,Neutral
2154,2154,1208811389416022017,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2155,2155,901148241185587201,Dislike,Swing,Non-mentioned,Non-mentioned,Neutral
2156,2156,17757686,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2157,2157,1118868297905315840,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2158,2158,399384427,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2159,2159,851452721895010308,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2160,2160,117629272,Dislike,Non-mentioned,Swing,Like,Neutral
2161,2161,991355780149506048,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2162,2162,20023797,Dislike,Dislike,Like,Non-mentioned,Neutral
2163,2163,2153515915,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2164,2164,3675613935,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2165,2165,4165455507,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2166,2166,1241706316432719872,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2167,2167,770503328,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2168,2168,499026170,Dislike,Like,Non-mentioned,Non-mentioned,Neutral
2169,2169,95243009,Dislike,Like,Non-mentioned,Non-mentioned,Neutral
2170,2170,857139429462376449,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2171,2171,1002238158254362624,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2172,2172,15491906,Dislike,Dislike,Like,Non-mentioned,Neutral
2173,2173,176169948,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2174,2174,1200548723765460993,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2175,2175,1018922971279212545,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2176,2176,106673146,Dislike,Like,Non-mentioned,Non-mentioned,Neutral
2177,2177,1213607051093348358,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2178,2178,811708923459801088,Dislike,Swing,Non-mentioned,Non-mentioned,Neutral
2179,2179,806110639601176576,Dislike,Like,Non-mentioned,Non-mentioned,Neutral
2180,2180,1187091710,Dislike,Non-mentioned,Non-mentioned,Swing,Neutral
2181,2181,57830866,Dislike,Like,Non-mentioned,Non-mentioned,Neutral
2182,2182,27627934,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2183,2183,45542770,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2184,2184,354661845,Dislike,Like,Non-mentioned,Non-mentioned,Neutral
2185,2185,18662804,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2186,2186,259480552,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2187,2187,3161902645,Dislike,Swing,Non-mentioned,Non-mentioned,Neutral
2188,2188,18062553,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2189,2189,838276631248650240,Dislike,Swing,Non-mentioned,Non-mentioned,Neutral
2190,2190,3441884068,Dislike,Swing,Non-mentioned,Non-mentioned,Neutral
2191,2191,3033527475,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2192,2192,1209702698,Dislike,Like,Non-mentioned,Non-mentioned,Neutral
2193,2193,886646341,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2194,2194,936212095,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2195,2195,231993718,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2196,2196,1207395163963822081,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2197,2197,1033055096618340352,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2198,2198,1151452201186975745,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2199,2199,167448997,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2200,2200,1230995647068823552,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2201,2201,761898218150060032,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2202,2202,23720128,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2203,2203,1170994493056835584,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2204,2204,488948091,Dislike,Non-mentioned,Non-mentioned,Dislike,Neutral
2205,2205,75127985,Dislike,Non-mentioned,Dislike,Non-mentioned,Neutral
2206,2206,20895543,Dislike,Dislike,Dislike,Non-mentioned,Neutral
2207,2207,798057715977351168,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2208,2208,934197140951314432,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2209,2209,983865002603044864,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2210,2210,23550621,Dislike,Non-mentioned,Dislike,Non-mentioned,Neutral
2211,2211,1176658358125899776,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2212,2212,300255083,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2213,2213,955449821220909057,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2214,2214,2470622618,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2215,2215,1119506600241160192,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2216,2216,38365952,Dislike,Like,Non-mentioned,Non-mentioned,Neutral
2217,2217,877101584358006784,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2218,2218,916415975901356036,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2219,2219,931110126378823680,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2220,2220,34898995,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2221,2221,248106859,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2222,2222,1106112871539400705,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2223,2223,1094292695235944449,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2224,2224,14689812,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2225,2225,7589052,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2226,2226,29690957,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2227,2227,19500907,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2228,2228,794028546,Dislike,Like,Non-mentioned,Non-mentioned,Neutral
2229,2229,581200469,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2230,2230,2987966125,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2231,2231,98276005,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2232,2232,21665568,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2233,2233,1161733533104254976,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2234,2234,16808947,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2235,2235,1133852887237373952,Dislike,Non-mentioned,Like,Non-mentioned,Neutral
2236,2236,500524112,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2237,2237,56985193,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2238,2238,1061983801683968000,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2239,2239,924399012610019328,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2240,2240,331001568,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2241,2241,751945268,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2242,2242,1152587402147504128,Dislike,Like,Non-mentioned,Non-mentioned,Neutral
2243,2243,21726856,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2244,2244,109605305,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2245,2245,817225070749708289,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2246,2246,1030436926095073280,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2247,2247,907310312,Dislike,Non-mentioned,Non-mentioned,Dislike,Neutral
2248,2248,552390356,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2249,2249,1492356487,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2250,2250,19292878,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2251,2251,78105690,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2252,2252,3395119564,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2253,2253,69175440,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2254,2254,1052904043109068802,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2255,2255,115222074,Dislike,Dislike,Non-mentioned,Non-mentioned,Neutral
2256,2256,931673612838244352,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2257,2257,44881028,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2258,2258,635022771,Dislike,Swing,Like,Non-mentioned,Neutral
2259,2259,1616545974,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
2260,2260,703308531290648576,Dislike,Non-mentioned,Non-mentioned,Like,Neutral
2261,2261,1446489607,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
