,User ID,Trump,Biden,Democratic,Republican,Label
1782,861377608994275329,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1783,1116462892323356678,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1784,896050800597905414,Dislike,Non-mentioned,Non-mentioned,Like,Hate
1785,4744833268,Dislike,Non-mentioned,Swing,Non-mentioned,Hate
1786,1167173632461688832,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1787,1239314186171305985,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1788,993617329379528706,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1789,2861212806,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1790,142789542,Dislike,Like,Non-mentioned,Non-mentioned,Hate
1791,15296450,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1792,1211608420983291904,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1793,2953784515,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1794,475369105,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1795,710477239696158724,Dislike,Like,Non-mentioned,Non-mentioned,Hate
1796,775421720236793856,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1797,237852853,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1798,1218390329411244032,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1799,1480310983,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1800,1023205491852369920,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1801,777376510860599296,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1802,949789054102593537,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
1803,1202102615280095232,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
1804,91726226,Dislike,Dislike,Dislike,Non-mentioned,Hate
1805,1159843099788496896,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1806,3333506193,Dislike,Like,Dislike,Non-mentioned,Hate
1807,199387401,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1808,1223912418713182208,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1809,103614541,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1810,26521816,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1811,1163196009016516608,Dislike,Dislike,Swing,Non-mentioned,Hate
1812,57249031,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1813,825164487124742144,Dislike,Like,Non-mentioned,Non-mentioned,Hate
1814,773047256,Dislike,Like,Non-mentioned,Non-mentioned,Hate
1815,64193019,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1816,566226996,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1817,1006945076,Dislike,Non-mentioned,Non-mentioned,Like,Hate
1818,49268810,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1819,902665907746385921,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1820,2567294159,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1821,1234197342573731840,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1822,159827742,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1823,4163750957,Dislike,Like,Non-mentioned,Non-mentioned,Hate
1824,261977372,Dislike,Like,Non-mentioned,Non-mentioned,Hate
1825,506576161,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1826,529288825,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1827,1217611513214582784,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1828,2229576426,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
1829,1241695819121790976,Dislike,Like,Dislike,Non-mentioned,Hate
1830,916687119661322240,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
1831,387168785,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1832,2216830115,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1833,1673540568,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1834,773685072,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1835,171235999,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1836,1065816543236362245,Dislike,Like,Non-mentioned,Non-mentioned,Hate
1837,974595446,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1838,1020025379854127106,Dislike,Non-mentioned,Non-mentioned,Like,Hate
1839,23340280,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1840,157829887,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
1841,908439321027530753,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1842,189050684,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1843,462543380,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1844,1168712450339934208,Dislike,Like,Non-mentioned,Non-mentioned,Hate
1845,2333921870,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
1846,861223457882877953,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1847,47047182,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1848,262502051,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1849,949282089328771072,Dislike,Like,Non-mentioned,Non-mentioned,Hate
1850,904895143370792960,Dislike,Like,Non-mentioned,Non-mentioned,Hate
1851,1246491965480370176,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
1852,1099158198597111808,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1853,1163433618930163713,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1854,25863621,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1855,1101162646919933952,Dislike,Swing,Dislike,Non-mentioned,Hate
1856,1236415595110858752,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1857,1228551547383996417,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1858,3630002296,Dislike,Non-mentioned,Dislike,Non-mentioned,Hate
1859,1204010089755090946,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1860,147644299,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1861,940493965647740928,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
1862,214239991,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1863,924274698938142723,Dislike,Like,Non-mentioned,Non-mentioned,Hate
1864,1123764312462561286,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1865,1206212158410899457,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1866,808586072,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1867,4770204199,Dislike,Non-mentioned,Dislike,Non-mentioned,Hate
1868,1235025876460482560,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1869,1083814196620472320,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1870,744512600,Dislike,Like,Non-mentioned,Non-mentioned,Hate
1871,19217885,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
1872,836824928456491009,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1873,1338785203,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1874,560423568,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1875,44876482,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1876,3524321418,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1877,1234001445655109632,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1878,294823642,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1879,1213693167381315584,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1880,910147463549472769,Dislike,Swing,Dislike,Non-mentioned,Hate
1881,1636738092,Dislike,Like,Non-mentioned,Non-mentioned,Hate
1882,89896633,Dislike,Like,Non-mentioned,Non-mentioned,Hate
1883,2233120195,Dislike,Non-mentioned,Non-mentioned,Like,Hate
1884,66244132,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
1885,806565242,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1886,1152399048495603713,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1887,1064092886554144769,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1888,1208854767327490048,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1889,2214194544,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1890,3286140246,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1891,1146771055631044611,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1892,1159319540427345920,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1893,278595922,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1894,1935089503,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1895,1171972574554861568,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1896,1219314554309611521,Dislike,Swing,Swing,Non-mentioned,Hate
1897,69414447,Dislike,Non-mentioned,Non-mentioned,Dislike,Hate
1898,1204050129453338624,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
1899,376494117,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1900,3851169736,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1901,369943031,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
1902,1205935723704176641,Dislike,Like,Non-mentioned,Non-mentioned,Hate
1903,1112364550744096768,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1904,51187882,Dislike,Like,Non-mentioned,Non-mentioned,Hate
1905,2563338428,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1906,307495513,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1907,1129421635,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1908,1197294499812130817,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1909,1240550441470939136,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1910,1163775543403319296,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
1911,380961659,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1912,1177057898297528320,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1913,1230567094334480385,Dislike,Like,Non-mentioned,Non-mentioned,Hate
1914,818477374346055683,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1915,1247083677139357698,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1916,1905793944,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1917,928447320051499008,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1918,1195854162782801922,Dislike,Like,Non-mentioned,Non-mentioned,Hate
1919,149440145,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1920,28549374,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1921,472358630,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1922,841049370455887872,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1923,900035205494431744,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1924,525155735,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1925,1007451226487705600,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1926,748182543703302144,Dislike,Like,Non-mentioned,Non-mentioned,Hate
1927,924577853315751937,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1928,1234557691110055942,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1929,1239908427956203520,Dislike,Dislike,Non-mentioned,Dislike,Hate
1930,3423648778,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1931,1146647006091382784,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1932,501185825,Dislike,Like,Non-mentioned,Non-mentioned,Hate
1933,617291295,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1934,185101722,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1935,3028445501,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1936,1126005879680012289,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1937,1237776496669921280,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1938,1067863720867627011,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1939,1087724927090868225,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1940,185955522,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1941,270609977,Dislike,Like,Like,Non-mentioned,Hate
1942,1043187455854178304,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1943,3123134588,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1944,2225963574,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1945,935069872572133376,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1946,228324620,Dislike,Non-mentioned,Like,Dislike,Hate
1947,16139105,Dislike,Like,Non-mentioned,Non-mentioned,Hate
1948,538591208,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1949,1038793143867658241,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1950,272460484,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1951,528805078,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1952,869643509833363462,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
1953,1172187549546287104,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1954,341121404,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1955,227266422,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
1956,1108952532666114056,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1957,728431771629457408,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1958,1188689215892017153,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1959,1083251831260803072,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1960,211431718,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1961,3028123596,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1962,1082297160,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1963,276572829,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1964,310237764,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1965,112807186,Dislike,Like,Non-mentioned,Non-mentioned,Hate
1966,3974895142,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
1967,1240015937069297664,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1968,2563334186,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1969,1069610277077807104,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1970,1102325782532276236,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1971,1038678377211867141,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1972,141712683,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1973,1136169635311579136,Dislike,Non-mentioned,Like,Non-mentioned,Hate
1974,34155894,Dislike,Non-mentioned,Dislike,Non-mentioned,Hate
1975,544615483,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1976,296985227,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
1977,1321073683,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1978,2553460447,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1979,23969738,Dislike,Non-mentioned,Non-mentioned,Dislike,Hate
1980,181718251,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
1981,1237118258894884864,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1982,1237464397380976647,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1983,1056300189185662976,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1984,742455340030169088,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1985,424922530,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1986,31146154,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1987,1228036873098080262,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1988,1098974749089132544,Dislike,Non-mentioned,Like,Non-mentioned,Hate
1989,1108053553707433984,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1990,63494382,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1991,636445232,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1992,1122300265917501440,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1993,212167191,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1994,3051027896,Dislike,Like,Non-mentioned,Non-mentioned,Hate
1995,14884173,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1996,2598635773,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1997,1158163060336549889,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
1998,716668278819713024,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
1999,1263407312,Dislike,Like,Non-mentioned,Non-mentioned,Hate
2000,814751618,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2001,502365119,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2002,1261499503,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2003,1942990032,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2004,1169623984343830535,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
2005,1051366989514625024,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2006,115527958,Dislike,Like,Dislike,Non-mentioned,Hate
2007,63925055,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2008,1222765017558372352,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2009,1245473624485699584,Dislike,Dislike,Like,Non-mentioned,Hate
2010,33152496,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
2011,486594630,Dislike,Non-mentioned,Like,Non-mentioned,Hate
2012,1131983317912440832,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
2013,843205942149832704,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
2014,1728651936,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2015,1135915331321339904,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2016,938901602,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2017,28900580,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2018,38455100,Dislike,Non-mentioned,Non-mentioned,Dislike,Hate
2019,330640046,Dislike,Non-mentioned,Like,Non-mentioned,Hate
2020,740299542491324419,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
2021,1229570198132289537,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
2022,800485659823587328,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
2023,134756274,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2024,3328868406,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2025,977896730523029504,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2026,1233960734167531521,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2027,1122884488541941760,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
2028,539204430,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2029,47655653,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2030,967034117643579393,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
2031,58601635,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2032,1100878854556667906,Dislike,Like,Non-mentioned,Like,Hate
2033,360546139,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
2034,913086501512269824,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2035,1230222895332417537,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2036,1104378774488051713,Dislike,Like,Like,Non-mentioned,Hate
2037,211529311,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2038,980436276796116992,Dislike,Non-mentioned,Like,Non-mentioned,Hate
2039,356531326,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2040,904800649,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
2041,156810745,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2042,1034488166890307585,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2043,1125142770375639040,Dislike,Swing,Like,Non-mentioned,Hate
2044,1224906891987308544,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2045,52459334,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2046,1230938597353717762,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
2047,182777019,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2048,539165529,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2049,4863118667,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2050,2330534833,Dislike,Non-mentioned,Like,Non-mentioned,Hate
2051,25791824,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
2052,4909506018,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
2053,1075145430244171776,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2054,1110966014332846080,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2055,153558465,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
2056,1089987600885133313,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2057,856871028168904705,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
2058,1037493730826055680,Dislike,Swing,Like,Dislike,Hate
2059,1045182701362339840,Dislike,Like,Non-mentioned,Non-mentioned,Hate
2060,1131936074,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2061,1239369500,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2062,64878654,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2063,1243650156337041408,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2064,1161468511262138368,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2065,2936896426,Dislike,Like,Non-mentioned,Non-mentioned,Hate
2066,325612669,Dislike,Swing,Dislike,Non-mentioned,Hate
2067,106926840,Dislike,Like,Non-mentioned,Non-mentioned,Hate
2068,822642510384263168,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
2069,948812146829242371,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2070,1375883276,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2071,1025508800919425024,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2072,729562839371763712,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2073,1178724933536555008,Dislike,Swing,Non-mentioned,Non-mentioned,Hate
2074,833121604649381889,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2075,779370917822623744,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2076,1183423057018228736,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2077,130927699,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2078,1151683356997881856,Dislike,Dislike,Like,Non-mentioned,Hate
2079,792207548648607744,Dislike,Swing,Non-mentioned,Dislike,Hate
2080,418342222,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2081,940782818149277697,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2082,45684256,Dislike,Non-mentioned,Dislike,Non-mentioned,Hate
2083,202287675,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2084,23339356,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2085,1220796761356357633,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2086,1027527078,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2087,423316257,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2088,69365716,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
2089,1004759853712064512,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2090,35912102,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2091,231423376,Dislike,Dislike,Dislike,Non-mentioned,Hate
2092,261558942,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2093,280650425,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2094,2518893928,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2095,66904614,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2096,1200448229353164800,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2097,1435359672,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2098,2869087000,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2099,1170607816211496960,Dislike,Non-mentioned,Dislike,Non-mentioned,Hate
2100,23833613,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2101,1214947417394728961,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2102,951989266787090438,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2103,60855656,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2104,85713671,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2105,2232046290,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2106,783705518820864000,Dislike,Non-mentioned,Like,Dislike,Hate
2107,769190182688030720,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2108,1098177475060944897,Dislike,Non-mentioned,Non-mentioned,Like,Hate
2109,35532535,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2110,301734917,Dislike,Like,Non-mentioned,Non-mentioned,Hate
2111,11664322,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2112,1165613764994953223,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2113,1242065889563942912,Dislike,Non-mentioned,Non-mentioned,Like,Hate
2114,259198996,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2115,810756902858661888,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2116,135112557,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2117,2415887156,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2118,409932169,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2119,1150469965293805570,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
2120,873320094075469824,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2121,1215279310606675968,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
2122,248974035,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2123,885190412528476160,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2124,34862870,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2125,289343823,Dislike,Like,Dislike,Non-mentioned,Hate
2126,85496556,Dislike,Non-mentioned,Dislike,Like,Hate
2127,709352020180774912,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2128,520934029,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2129,40184794,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate
2130,1523852258,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate
