,User ID,State,County,Trump,Biden,Democratic,Republican,State Vote,County Vote,State Vote Change,County Vote Change,Label
1099,2950353755.0,New York,Kings,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1100,2535849968.0,Washington,King,Like,Swing,Non-mentioned,Like,Blue,Blue,Non-change,Non-change,Non-hate
1101,9.68195e+17,New York,New York City,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1102,25570115.0,Illinois,Cook,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1103,35128703.0,Connecticut,Hartford,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1104,15814378.0,New York,New York City,Dislike,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1105,1219455319.0,Kansas,Decatur,Like,Non-mentioned,Like,Like,Red,Red,Non-change,Non-change,Non-hate
1106,7.88152e+17,South Carolina,Sumter,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1107,2692986044.0,Kansas,Decatur,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1108,3107699342.0,Nevada,Clark,Like,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1109,870777920.0,Texas,Dallas,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1110,47436923.0,New York,New York City,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1111,575648685.0,Kansas,Decatur,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1112,15358653.0,California,Los Angeles,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1113,89351830.0,Florida,Orange,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1114,1226241002.0,D.C.,Washington,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1115,8.97213e+17,California,Los Angeles,Swing,Dislike,Like,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1116,37005835.0,D.C.,Washington,Like,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1117,81169237.0,Florida,Marion,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1118,51596513.0,Washington,King,Like,Swing,Swing,Like,Blue,Blue,Non-change,Non-change,Non-hate
1119,113271380.0,North Carolina,Chatham,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1120,2728355279.0,Texas,Coleman,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1121,4795064208.0,New York,New York City,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1122,239587296.0,Illinois,Cook,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1123,741210524.0,North Carolina,Mecklenburg,Like,Non-mentioned,Like,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1124,3003471994.0,California,Los Angeles,Swing,Swing,Non-mentioned,Like,Blue,Blue,Non-change,Non-change,Non-hate
1125,135505383.0,Pennsylvania,Philadelphia,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
1126,100039156.0,Illinois,Cook,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1127,2863010863.0,New York,Suffolk,Like,Like,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
1128,415491980.0,New York,New York City,Dislike,Dislike,Non-mentioned,Dislike,Blue,Blue,Non-change,Non-change,Non-hate
1129,29268170.0,Kansas,Decatur,Like,Dislike,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1130,35783898.0,New York,Kings,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1131,48462476.0,Wisconsin,Wood,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Change,Non-change,Non-hate
1132,9.39384e+17,California,Los Angeles,Swing,Dislike,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1133,15570135.0,Massachusetts,Suffolk,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1134,9.04053e+17,Maine,Penobscot,Like,Like,Non-mentioned,Like,Blue,Blue,Non-change,Non-change,Non-hate
1135,1.22732e+18,North Carolina,Mecklenburg,Like,Swing,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1136,1.22732e+18,Delaware,Kent,Like,Swing,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Change,Non-hate
1137,149005403.0,Texas,Harris,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1138,353181675.0,Connecticut,Hartford,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1139,248780053.0,Texas,Coleman,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1140,627974752.0,Ohio,Montgomery,Like,Dislike,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Change,Non-hate
1141,67412285.0,Kansas,Decatur,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1142,227048570.0,Michigan,Wayne,Like,Non-mentioned,Like,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
1143,8.84741e+17,West Virginia,Kanawha,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1144,7.04085e+17,California,Los Angeles,Swing,Swing,Swing,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1145,1665295580.0,Pennsylvania,Philadelphia,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
1146,27004268.0,D.C.,Washington,Like,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1147,7.17927e+17,Kansas,Barton,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1148,30371641.0,California,Los Angeles,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1149,230028713.0,Kansas,Decatur,Like,Like,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1150,1690396279.0,California,Los Angeles,Swing,Dislike,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1151,7.68855e+17,Florida,Palm Beach,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1152,8.57388e+17,Florida,Hillsborough,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1153,2742029784.0,Florida,Duval,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Change,Non-hate
1154,329179727.0,Illinois,DuPage,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1155,65955584.0,Oregon,Crook,Like,Like,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
1156,1.09108e+18,Tennessee,Knox,Like,Like,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1157,1.14032e+18,Kansas,Decatur,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1158,42330267.0,Tennessee,Davidson,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1159,1.05084e+18,Delaware,Sussex,Like,Swing,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
1160,247826986.0,Kansas,Decatur,Like,Swing,Dislike,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1161,59130139.0,New York,Nassau,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Change,Non-hate
1162,17760163.0,Pennsylvania,Philadelphia,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
1163,2866034786.0,Missouri,St. Louis,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1164,157219376.0,California,Los Angeles,Swing,Like,Dislike,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1165,4774696237.0,California,Los Angeles,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1166,59598109.0,California,Los Angeles,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1167,34737729.0,D.C.,Washington,Like,Non-mentioned,Like,Like,Blue,Blue,Non-change,Non-change,Non-hate
1168,21118985.0,Maryland,Montgomery,Like,Non-mentioned,Like,Like,Blue,Blue,Non-change,Non-change,Non-hate
1169,20088907.0,Florida,Polk,Like,Like,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1170,17057392.0,Florida,Miami-Dade,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1171,314149254.0,Louisiana,Orleans,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1172,9.42466e+17,Kansas,Decatur,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1173,1.22106e+18,South Carolina,Charleston,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1174,174549840.0,California,Los Angeles,Swing,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1175,24953567.0,Arizona,Mohave,Like,Like,Non-mentioned,Non-mentioned,Blue,Red,Change,Non-change,Non-hate
1176,35209854.0,Kansas,Decatur,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1177,121175896.0,New York,New York City,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1178,389036187.0,Alabama,Jefferson,Like,Like,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1179,97133313.0,Kansas,Decatur,Like,Like,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1180,8.61644e+17,New Jersey,Middlesex,Like,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1181,21094636.0,Michigan,Wayne,Like,Non-mentioned,Non-mentioned,Dislike,Blue,Blue,Change,Non-change,Non-hate
1182,9.61603e+17,Kansas,Decatur,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1183,31319321.0,Arizona,Maricopa,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Change,Change,Non-hate
1184,21518949.0,California,Los Angeles,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1185,152569541.0,Texas,Dallas,Like,Like,Non-mentioned,Like,Red,Blue,Non-change,Non-change,Non-hate
1186,1.13095e+18,Georgia,Fulton,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
1187,16962113.0,Oklahoma,Oklahoma,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1188,223243516.0,New York,Madison,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
1189,3441884068.0,New York,New York City,Dislike,Swing,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1190,55975318.0,D.C.,Washington,Like,Swing,Non-mentioned,Like,Blue,Blue,Non-change,Non-change,Non-hate
1191,16618211.0,California,Los Angeles,Swing,Swing,Non-mentioned,Like,Blue,Blue,Non-change,Non-change,Non-hate
1192,1424483750.0,New Mexico,Torrance,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
1193,69521125.0,Oklahoma,Muskogee,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1194,236849001.0,Florida,Orange,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1195,102295312.0,Texas,Dallas,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1196,1.22797e+18,New York,Madison,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
1197,37925690.0,Wisconsin,Dane,Like,Non-mentioned,Like,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
1198,452614894.0,Louisiana,Orleans,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1199,295421018.0,New York,Kings,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1200,2203730708.0,New York,Orange,Like,Non-mentioned,Non-mentioned,Like,Blue,Red,Non-change,Non-change,Non-hate
1201,195112300.0,Maryland,Anne Arundel,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1202,9.66135e+17,Michigan,Oakland,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
1203,268894618.0,Pennsylvania,Philadelphia,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
1204,607753106.0,New York,Onondaga,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1205,3017539086.0,Pennsylvania,Philadelphia,Like,Like,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
1206,385706946.0,Washington,Thurston,Like,Non-mentioned,Dislike,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1207,346336796.0,Virginia,Richmond City,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1208,27914459.0,Virginia,Prince Edward,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1209,2265548977.0,Illinois,Cook,Like,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1210,20445233.0,California,Los Angeles,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1211,3136071145.0,Minnesota,Morrison,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
1212,28137647.0,Texas,Dallas,Like,Non-mentioned,Non-mentioned,Dislike,Red,Blue,Non-change,Non-change,Non-hate
1213,20224739.0,Nevada,Clark,Like,Dislike,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1214,25385821.0,Michigan,Wayne,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
1215,24036919.0,Georgia,Fulton,Like,Non-mentioned,Like,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
1216,1.20941e+18,Illinois,Cook,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1217,1232146705.0,California,Los Angeles,Swing,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1218,1.03044e+18,New York,New York City,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1219,290298325.0,Michigan,Isabella,Like,Dislike,Non-mentioned,Non-mentioned,Blue,Red,Change,Non-change,Non-hate
1220,1.07122e+18,Washington,Whatcom,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1221,57752636.0,Illinois,Logan,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
1222,9.36745e+17,New York,Madison,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
1223,777308683.0,Massachusetts,Suffolk,Like,Like,Dislike,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1224,1.02627e+18,Pennsylvania,Centre,Like,Swing,Dislike,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
1225,1.2242e+18,Kansas,Decatur,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1226,74324952.0,California,Los Angeles,Swing,Swing,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1227,34392255.0,Maryland,Baltimore,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1228,17061146.0,New York,Madison,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
1229,240950298.0,Pennsylvania,Northampton,Like,Non-mentioned,Like,Non-mentioned,Blue,Blue,Change,Change,Non-hate
1230,82901380.0,Ohio,Cuyahoga,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1231,1.14426e+18,Texas,Collin,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1232,9.7338e+17,Florida,Orange,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1233,17918663.0,California,Los Angeles,Swing,Dislike,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1234,1364587574.0,Massachusetts,Hampden,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
1235,24692175.0,North Carolina,Buncombe,Like,Like,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1236,20599957.0,Virginia,Alexandria,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1237,2565638790.0,Arizona,Maricopa,Like,Like,Like,Non-mentioned,Blue,Blue,Change,Change,Non-hate
1238,337986810.0,Pennsylvania,Dauphin,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
1239,2533807902.0,Georgia,Fulton,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
1240,920309276.0,New York,Madison,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
1241,1.01054e+18,Colorado,Denver,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1242,325777662.0,New York,Madison,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
1243,60815392.0,California,Los Angeles,Swing,Swing,Like,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1244,70452785.0,Connecticut,New Haven,Like,Like,Like,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1245,9.50469e+17,New York,New York City,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1246,26325181.0,Ohio,Hamilton,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1247,2455817520.0,California,Los Angeles,Swing,Swing,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1248,1258179084.0,New York,New York City,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1249,2577286614.0,Texas,Lamb,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1250,2329396765.0,Ohio,Miami,Like,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1251,18027088.0,Colorado,Denver,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1252,1354841130.0,Michigan,Wayne,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
1253,22687519.0,Tennessee,Davidson,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1254,3313807573.0,California,Los Angeles,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1255,8.25209e+17,D.C.,Washington,Like,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1256,164403492.0,Pennsylvania,Chester,Like,Like,Like,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
1257,16721263.0,Massachusetts,Suffolk,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1258,143970979.0,New York,Madison,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
1259,1.02151e+18,Pennsylvania,Allegheny,Like,Like,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
1260,4617954338.0,Kansas,Decatur,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1261,425187086.0,Georgia,Chatham,Like,Non-mentioned,Like,Like,Blue,Blue,Change,Non-change,Non-hate
1262,2508726408.0,Texas,Austin,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1263,158826836.0,Texas,Tarrant,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Change,Non-hate
1264,7.35579e+17,Florida,Polk,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1265,242209715.0,Florida,Miami-Dade,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1266,1.09857e+18,New York,New York City,Dislike,Swing,Like,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1267,394193087.0,California,Los Angeles,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1268,81467738.0,North Carolina,Granville,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1269,32539868.0,New York,Kings,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1270,32539868.0,New York,Madison,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
1271,216944194.0,Ohio,Franklin,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1272,436882032.0,Tennessee,Shelby,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1273,97727734.0,New York,New York City,Dislike,Dislike,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1274,43803476.0,New Jersey,Monmouth,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
1275,63314199.0,Indiana,Marion,Like,Like,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1276,213544561.0,California,Los Angeles,Swing,Swing,Dislike,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1277,20966701.0,Texas,McLennan,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1278,15435890.0,Florida,Hillsborough,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1279,263499897.0,Ohio,Hamilton,Like,Like,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1280,1.2258e+18,Washington,King,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1281,2728362696.0,Florida,Miami-Dade,Like,Like,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1282,29585629.0,Alabama,Shelby,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1283,19100685.0,Kansas,Decatur,Like,Like,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1284,7.51086e+17,Illinois,Cook,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1285,3279827004.0,California,Los Angeles,Swing,Swing,Dislike,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1286,1.07912e+18,California,Los Angeles,Swing,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1287,92681638.0,New Jersey,Mercer,Like,Dislike,Dislike,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1288,8.22523e+17,Kansas,Decatur,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1289,7.99401e+17,Colorado,Denver,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1290,469297470.0,Florida,Lee,Like,Like,Non-mentioned,Dislike,Red,Red,Non-change,Non-change,Non-hate
1291,74814476.0,Pennsylvania,Dauphin,Like,Like,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
1292,1.07624e+18,Ohio,Licking,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1293,1.04259e+18,New York,New York City,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1294,1347144858.0,Rhode Island,Providence,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1295,250716015.0,New Jersey,Ocean,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
1296,1036023752.0,Iowa,Dallas,Like,Like,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1297,46374063.0,Georgia,Fulton,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
1298,11886762.0,California,Los Angeles,Swing,Swing,Like,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1299,801130771.0,Ohio,Licking,Like,Like,Swing,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1300,2164126967.0,Kansas,Decatur,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
1301,3237186386.0,Florida,Orange,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
1302,24596887.0,California,Los Angeles,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1303,23235382.0,California,Los Angeles,Swing,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1304,976856160.0,California,Los Angeles,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
1305,1.13785e+18,Georgia,Fulton,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
