,Election Year,State,State Vote,County,County Vote
653,2016,Illinois,Blue,Stephenson,Red
654,2016,Illinois,Blue,Tazewell,Red
655,2016,Illinois,Blue,Union,Red
656,2016,Illinois,Blue,Vermilion,Red
657,2016,Illinois,Blue,Wabash,Red
658,2016,Illinois,Blue,Warren,Red
659,2016,Illinois,Blue,Washington,Red
660,2016,Illinois,Blue,Wayne,Red
661,2016,Illinois,Blue,White,Red
662,2016,Illinois,Blue,Whiteside,Red
663,2016,Illinois,Blue,Will,Blue
664,2016,Illinois,Blue,Williamson,Red
665,2016,Illinois,Blue,Winnebago,Blue
666,2016,Illinois,Blue,Woodford,Red
667,2016,Indiana,Red,Adams,Red
668,2016,Indiana,Red,Allen,Red
669,2016,Indiana,Red,Bartholomew,Red
670,2016,Indiana,Red,Benton,Red
671,2016,Indiana,Red,Blackford,Red
672,2016,Indiana,Red,Boone,Red
673,2016,Indiana,Red,Brown,Red
674,2016,Indiana,Red,Carroll,Red
675,2016,Indiana,Red,Cass,Red
676,2016,Indiana,Red,Clark,Red
677,2016,Indiana,Red,Clay,Red
678,2016,Indiana,Red,Clinton,Red
679,2016,Indiana,Red,Crawford,Red
680,2016,Indiana,Red,Daviess,Red
681,2016,Indiana,Red,Dearborn,Red
682,2016,Indiana,Red,Decatur,Red
683,2016,Indiana,Red,DeKalb,Red
684,2016,Indiana,Red,Delaware,Red
685,2016,Indiana,Red,Dubois,Red
686,2016,Indiana,Red,Elkhart,Red
687,2016,Indiana,Red,Fayette,Red
688,2016,Indiana,Red,Floyd,Red
689,2016,Indiana,Red,Fountain,Red
690,2016,Indiana,Red,Franklin,Red
691,2016,Indiana,Red,Fulton,Red
692,2016,Indiana,Red,Gibson,Red
693,2016,Indiana,Red,Grant,Red
694,2016,Indiana,Red,Greene,Red
695,2016,Indiana,Red,Hamilton,Red
696,2016,Indiana,Red,Hancock,Red
697,2016,Indiana,Red,Harrison,Red
698,2016,Indiana,Red,Hendricks,Red
699,2016,Indiana,Red,Henry,Red
700,2016,Indiana,Red,Howard,Red
701,2016,Indiana,Red,Huntington,Red
702,2016,Indiana,Red,Jackson,Red
703,2016,Indiana,Red,Jasper,Red
704,2016,Indiana,Red,Jay,Red
705,2016,Indiana,Red,Jefferson,Red
706,2016,Indiana,Red,Jennings,Red
707,2016,Indiana,Red,Johnson,Red
708,2016,Indiana,Red,Knox,Red
709,2016,Indiana,Red,Kosciusko,Red
710,2016,Indiana,Red,LaGrange,Red
711,2016,Indiana,Red,Lake,Blue
712,2016,Indiana,Red,LaPorte,Red
713,2016,Indiana,Red,Lawrence,Red
714,2016,Indiana,Red,Madison,Red
715,2016,Indiana,Red,Marion,Blue
716,2016,Indiana,Red,Marshall,Red
717,2016,Indiana,Red,Martin,Red
718,2016,Indiana,Red,Miami,Red
719,2016,Indiana,Red,Monroe,Blue
720,2016,Indiana,Red,Montgomery,Red
721,2016,Indiana,Red,Morgan,Red
722,2016,Indiana,Red,Newton,Red
723,2016,Indiana,Red,Noble,Red
724,2016,Indiana,Red,Ohio,Red
725,2016,Indiana,Red,Orange,Red
726,2016,Indiana,Red,Owen,Red
727,2016,Indiana,Red,Parke,Red
728,2016,Indiana,Red,Perry,Red
729,2016,Indiana,Red,Pike,Red
730,2016,Indiana,Red,Porter,Red
731,2016,Indiana,Red,Posey,Red
732,2016,Indiana,Red,Pulaski,Red
733,2016,Indiana,Red,Putnam,Red
734,2016,Indiana,Red,Randolph,Red
735,2016,Indiana,Red,Ripley,Red
736,2016,Indiana,Red,Rush,Red
737,2016,Indiana,Red,St. Joseph,Blue
738,2016,Indiana,Red,Scott,Red
739,2016,Indiana,Red,Shelby,Red
740,2016,Indiana,Red,Spencer,Red
741,2016,Indiana,Red,Starke,Red
742,2016,Indiana,Red,Steuben,Red
743,2016,Indiana,Red,Sullivan,Red
744,2016,Indiana,Red,Switzerland,Red
745,2016,Indiana,Red,Tippecanoe,Red
746,2016,Indiana,Red,Tipton,Red
747,2016,Indiana,Red,Union,Red
748,2016,Indiana,Red,Vanderburgh,Red
749,2016,Indiana,Red,Vermillion,Red
750,2016,Indiana,Red,Vigo,Red
751,2016,Indiana,Red,Wabash,Red
752,2016,Indiana,Red,Warren,Red
753,2016,Indiana,Red,Warrick,Red
754,2016,Indiana,Red,Washington,Red
755,2016,Indiana,Red,Wayne,Red
756,2016,Indiana,Red,Wells,Red
757,2016,Indiana,Red,White,Red
758,2016,Indiana,Red,Whitley,Red
759,2016,Iowa,Red,Adair,Red
760,2016,Iowa,Red,Adams,Red
761,2016,Iowa,Red,Allamakee,Red
762,2016,Iowa,Red,Appanoose,Red
763,2016,Iowa,Red,Audubon,Red
764,2016,Iowa,Red,Benton,Red
765,2016,Iowa,Red,Black Hawk,Blue
766,2016,Iowa,Red,Boone,Red
767,2016,Iowa,Red,Bremer,Red
768,2016,Iowa,Red,Buchanan,Red
769,2016,Iowa,Red,Buena Vista,Red
770,2016,Iowa,Red,Butler,Red
771,2016,Iowa,Red,Calhoun,Red
772,2016,Iowa,Red,Carroll,Red
773,2016,Iowa,Red,Cass,Red
774,2016,Iowa,Red,Cedar,Red
775,2016,Iowa,Red,Cerro Gordo,Red
776,2016,Iowa,Red,Cherokee,Red
777,2016,Iowa,Red,Chickasaw,Red
778,2016,Iowa,Red,Clarke,Red
779,2016,Iowa,Red,Clay,Red
780,2016,Iowa,Red,Clayton,Red
781,2016,Iowa,Red,Clinton,Red
782,2016,Iowa,Red,Crawford,Red
783,2016,Iowa,Red,Dallas,Red
784,2016,Iowa,Red,Davis,Red
785,2016,Iowa,Red,Decatur,Red
786,2016,Iowa,Red,Delaware,Red
787,2016,Iowa,Red,Des Moines,Red
788,2016,Iowa,Red,Dickinson,Red
789,2016,Iowa,Red,Dubuque,Red
790,2016,Iowa,Red,Emmet,Red
791,2016,Iowa,Red,Fayette,Red
792,2016,Iowa,Red,Floyd,Red
793,2016,Iowa,Red,Franklin,Red
794,2016,Iowa,Red,Fremont,Red
795,2016,Iowa,Red,Greene,Red
796,2016,Iowa,Red,Grundy,Red
797,2016,Iowa,Red,Guthrie,Red
798,2016,Iowa,Red,Hamilton,Red
799,2016,Iowa,Red,Hancock,Red
800,2016,Iowa,Red,Hardin,Red
801,2016,Iowa,Red,Harrison,Red
802,2016,Iowa,Red,Henry,Red
803,2016,Iowa,Red,Howard,Red
804,2016,Iowa,Red,Humboldt,Red
805,2016,Iowa,Red,Ida,Red
806,2016,Iowa,Red,Iowa,Red
807,2016,Iowa,Red,Jackson,Red
808,2016,Iowa,Red,Jasper,Red
809,2016,Iowa,Red,Jefferson,Red
810,2016,Iowa,Red,Johnson,Blue
811,2016,Iowa,Red,Jones,Red
812,2016,Iowa,Red,Keokuk,Red
813,2016,Iowa,Red,Kossuth,Red
814,2016,Iowa,Red,Lee,Red
815,2016,Iowa,Red,Linn,Blue
816,2016,Iowa,Red,Louisa,Red
817,2016,Iowa,Red,Lucas,Red
818,2016,Iowa,Red,Lyon,Red
819,2016,Iowa,Red,Madison,Red
820,2016,Iowa,Red,Mahaska,Red
821,2016,Iowa,Red,Marion,Red
822,2016,Iowa,Red,Marshall,Red
823,2016,Iowa,Red,Mills,Red
824,2016,Iowa,Red,Mitchell,Red
825,2016,Iowa,Red,Monona,Red
826,2016,Iowa,Red,Monroe,Red
827,2016,Iowa,Red,Montgomery,Red
828,2016,Iowa,Red,Muscatine,Red
829,2016,Iowa,Red,O'Brien,Red
830,2016,Iowa,Red,Osceola,Red
831,2016,Iowa,Red,Page,Red
832,2016,Iowa,Red,Palo Alto,Red
833,2016,Iowa,Red,Plymouth,Red
834,2016,Iowa,Red,Pocahontas,Red
835,2016,Iowa,Red,Polk,Blue
836,2016,Iowa,Red,Pottawattamie,Red
837,2016,Iowa,Red,Poweshiek,Red
838,2016,Iowa,Red,Ringgold,Red
839,2016,Iowa,Red,Sac,Red
840,2016,Iowa,Red,Scott,Blue
841,2016,Iowa,Red,Shelby,Red
842,2016,Iowa,Red,Sioux,Red
843,2016,Iowa,Red,Story,Blue
844,2016,Iowa,Red,Tama,Red
845,2016,Iowa,Red,Taylor,Red
846,2016,Iowa,Red,Union,Red
847,2016,Iowa,Red,Van Buren,Red
848,2016,Iowa,Red,Wapello,Red
849,2016,Iowa,Red,Warren,Red
850,2016,Iowa,Red,Washington,Red
851,2016,Iowa,Red,Wayne,Red
852,2016,Iowa,Red,Webster,Red
853,2016,Iowa,Red,Winnebago,Red
854,2016,Iowa,Red,Winneshiek,Red
855,2016,Iowa,Red,Woodbury,Red
856,2016,Iowa,Red,Worth,Red
857,2016,Iowa,Red,Wright,Red
858,2016,Kansas,Red,Allen,Red
859,2016,Kansas,Red,Anderson,Red
860,2016,Kansas,Red,Atchison,Red
861,2016,Kansas,Red,Barber,Red
862,2016,Kansas,Red,Barton,Red
863,2016,Kansas,Red,Bourbon,Red
864,2016,Kansas,Red,Brown,Red
865,2016,Kansas,Red,Butler,Red
866,2016,Kansas,Red,Chase,Red
867,2016,Kansas,Red,Chautauqua,Red
868,2016,Kansas,Red,Cherokee,Red
869,2016,Kansas,Red,Cheyenne,Red
870,2016,Kansas,Red,Clark,Red
871,2016,Kansas,Red,Clay,Red
872,2016,Kansas,Red,Cloud,Red
873,2016,Kansas,Red,Coffey,Red
874,2016,Kansas,Red,Comanche,Red
875,2016,Kansas,Red,Cowley,Red
876,2016,Kansas,Red,Crawford,Red
877,2016,Kansas,Red,Decatur,Red
878,2016,Kansas,Red,Dickinson,Red
879,2016,Kansas,Red,Doniphan,Red
880,2016,Kansas,Red,Douglas,Blue
881,2016,Kansas,Red,Edwards,Red
882,2016,Kansas,Red,Elk,Red
883,2016,Kansas,Red,Ellis,Red
884,2016,Kansas,Red,Ellsworth,Red
885,2016,Kansas,Red,Finney,Red
886,2016,Kansas,Red,Ford,Red
887,2016,Kansas,Red,Franklin,Red
888,2016,Kansas,Red,Geary,Red
889,2016,Kansas,Red,Gove,Red
890,2016,Kansas,Red,Graham,Red
891,2016,Kansas,Red,Grant,Red
892,2016,Kansas,Red,Gray,Red
893,2016,Kansas,Red,Greeley,Red
894,2016,Kansas,Red,Greenwood,Red
895,2016,Kansas,Red,Hamilton,Red
896,2016,Kansas,Red,Harper,Red
897,2016,Kansas,Red,Harvey,Red
898,2016,Kansas,Red,Haskell,Red
899,2016,Kansas,Red,Hodgeman,Red
900,2016,Kansas,Red,Jackson,Red
901,2016,Kansas,Red,Jefferson,Red
902,2016,Kansas,Red,Jewell,Red
903,2016,Kansas,Red,Johnson,Red
904,2016,Kansas,Red,Kearny,Red
905,2016,Kansas,Red,Kingman,Red
906,2016,Kansas,Red,Kiowa,Red
907,2016,Kansas,Red,Labette,Red
908,2016,Kansas,Red,Lane,Red
909,2016,Kansas,Red,Leavenworth,Red
910,2016,Kansas,Red,Lincoln,Red
911,2016,Kansas,Red,Linn,Red
912,2016,Kansas,Red,Logan,Red
913,2016,Kansas,Red,Lyon,Red
914,2016,Kansas,Red,McPherson,Red
915,2016,Kansas,Red,Marion,Red
916,2016,Kansas,Red,Marshall,Red
917,2016,Kansas,Red,Meade,Red
918,2016,Kansas,Red,Miami,Red
919,2016,Kansas,Red,Mitchell,Red
920,2016,Kansas,Red,Montgomery,Red
921,2016,Kansas,Red,Morris,Red
922,2016,Kansas,Red,Morton,Red
923,2016,Kansas,Red,Nemaha,Red
924,2016,Kansas,Red,Neosho,Red
925,2016,Kansas,Red,Ness,Red
926,2016,Kansas,Red,Norton,Red
927,2016,Kansas,Red,Osage,Red
928,2016,Kansas,Red,Osborne,Red
929,2016,Kansas,Red,Ottawa,Red
930,2016,Kansas,Red,Pawnee,Red
931,2016,Kansas,Red,Phillips,Red
932,2016,Kansas,Red,Pottawatomie,Red
933,2016,Kansas,Red,Pratt,Red
934,2016,Kansas,Red,Rawlins,Red
935,2016,Kansas,Red,Reno,Red
936,2016,Kansas,Red,Republic,Red
937,2016,Kansas,Red,Rice,Red
938,2016,Kansas,Red,Riley,Red
939,2016,Kansas,Red,Rooks,Red
940,2016,Kansas,Red,Rush,Red
941,2016,Kansas,Red,Russell,Red
942,2016,Kansas,Red,Saline,Red
943,2016,Kansas,Red,Scott,Red
944,2016,Kansas,Red,Sedgwick,Red
945,2016,Kansas,Red,Seward,Red
946,2016,Kansas,Red,Shawnee,Red
947,2016,Kansas,Red,Sheridan,Red
948,2016,Kansas,Red,Sherman,Red
949,2016,Kansas,Red,Smith,Red
950,2016,Kansas,Red,Stafford,Red
951,2016,Kansas,Red,Stanton,Red
952,2016,Kansas,Red,Stevens,Red
953,2016,Kansas,Red,Sumner,Red
954,2016,Kansas,Red,Thomas,Red
955,2016,Kansas,Red,Trego,Red
956,2016,Kansas,Red,Wabaunsee,Red
957,2016,Kansas,Red,Wallace,Red
958,2016,Kansas,Red,Washington,Red
959,2016,Kansas,Red,Wichita,Red
960,2016,Kansas,Red,Wilson,Red
961,2016,Kansas,Red,Woodson,Red
962,2016,Kansas,Red,Wyandotte,Blue
963,2016,Kentucky,Red,Adair,Red
964,2016,Kentucky,Red,Allen,Red
965,2016,Kentucky,Red,Anderson,Red
966,2016,Kentucky,Red,Ballard,Red
967,2016,Kentucky,Red,Barren,Red
968,2016,Kentucky,Red,Bath,Red
969,2016,Kentucky,Red,Bell,Red
970,2016,Kentucky,Red,Boone,Red
971,2016,Kentucky,Red,Bourbon,Red
972,2016,Kentucky,Red,Boyd,Red
973,2016,Kentucky,Red,Boyle,Red
974,2016,Kentucky,Red,Bracken,Red
975,2016,Kentucky,Red,Breathitt,Red
976,2016,Kentucky,Red,Breckinridge,Red
977,2016,Kentucky,Red,Bullitt,Red
978,2016,Kentucky,Red,Butler,Red
979,2016,Kentucky,Red,Caldwell,Red
980,2016,Kentucky,Red,Calloway,Red
981,2016,Kentucky,Red,Campbell,Red
982,2016,Kentucky,Red,Carlisle,Red
983,2016,Kentucky,Red,Carroll,Red
984,2016,Kentucky,Red,Carter,Red
985,2016,Kentucky,Red,Casey,Red
986,2016,Kentucky,Red,Christian,Red
987,2016,Kentucky,Red,Clark,Red
988,2016,Kentucky,Red,Clay,Red
989,2016,Kentucky,Red,Clinton,Red
990,2016,Kentucky,Red,Crittenden,Red
991,2016,Kentucky,Red,Cumberland,Red
992,2016,Kentucky,Red,Daviess,Red
993,2016,Kentucky,Red,Edmonson,Red
994,2016,Kentucky,Red,Elliott,Red
995,2016,Kentucky,Red,Estill,Red
996,2016,Kentucky,Red,Fayette,Blue
997,2016,Kentucky,Red,Fleming,Red
998,2016,Kentucky,Red,Floyd,Red
999,2016,Kentucky,Red,Franklin,Red
1000,2016,Kentucky,Red,Fulton,Red
1001,2016,Kentucky,Red,Gallatin,Red
1002,2016,Kentucky,Red,Garrard,Red
1003,2016,Kentucky,Red,Grant,Red
1004,2016,Kentucky,Red,Graves,Red
1005,2016,Kentucky,Red,Grayson,Red
1006,2016,Kentucky,Red,Green,Red
1007,2016,Kentucky,Red,Greenup,Red
1008,2016,Kentucky,Red,Hancock,Red
1009,2016,Kentucky,Red,Hardin,Red
1010,2016,Kentucky,Red,Harlan,Red
1011,2016,Kentucky,Red,Harrison,Red
1012,2016,Kentucky,Red,Hart,Red
1013,2016,Kentucky,Red,Henderson,Red
1014,2016,Kentucky,Red,Henry,Red
1015,2016,Kentucky,Red,Hickman,Red
1016,2016,Kentucky,Red,Hopkins,Red
1017,2016,Kentucky,Red,Jackson,Red
1018,2016,Kentucky,Red,Jefferson,Blue
1019,2016,Kentucky,Red,Jessamine,Red
1020,2016,Kentucky,Red,Johnson,Red
1021,2016,Kentucky,Red,Kenton,Red
1022,2016,Kentucky,Red,Knott,Red
1023,2016,Kentucky,Red,Knox,Red
1024,2016,Kentucky,Red,Larue,Red
1025,2016,Kentucky,Red,Laurel,Red
1026,2016,Kentucky,Red,Lawrence,Red
1027,2016,Kentucky,Red,Lee,Red
1028,2016,Kentucky,Red,Leslie,Red
1029,2016,Kentucky,Red,Letcher,Red
1030,2016,Kentucky,Red,Lewis,Red
1031,2016,Kentucky,Red,Lincoln,Red
1032,2016,Kentucky,Red,Livingston,Red
1033,2016,Kentucky,Red,Logan,Red
1034,2016,Kentucky,Red,Lyon,Red
1035,2016,Kentucky,Red,McCracken,Red
1036,2016,Kentucky,Red,McCreary,Red
1037,2016,Kentucky,Red,McLean,Red
1038,2016,Kentucky,Red,Madison,Red
1039,2016,Kentucky,Red,Magoffin,Red
1040,2016,Kentucky,Red,Marion,Red
1041,2016,Kentucky,Red,Marshall,Red
1042,2016,Kentucky,Red,Martin,Red
1043,2016,Kentucky,Red,Mason,Red
1044,2016,Kentucky,Red,Meade,Red
1045,2016,Kentucky,Red,Menifee,Red
1046,2016,Kentucky,Red,Mercer,Red
1047,2016,Kentucky,Red,Metcalfe,Red
1048,2016,Kentucky,Red,Monroe,Red
1049,2016,Kentucky,Red,Montgomery,Red
1050,2016,Kentucky,Red,Morgan,Red
1051,2016,Kentucky,Red,Muhlenberg,Red
1052,2016,Kentucky,Red,Nelson,Red
1053,2016,Kentucky,Red,Nicholas,Red
1054,2016,Kentucky,Red,Ohio,Red
1055,2016,Kentucky,Red,Oldham,Red
1056,2016,Kentucky,Red,Owen,Red
1057,2016,Kentucky,Red,Owsley,Red
1058,2016,Kentucky,Red,Pendleton,Red
1059,2016,Kentucky,Red,Perry,Red
1060,2016,Kentucky,Red,Pike,Red
1061,2016,Kentucky,Red,Powell,Red
1062,2016,Kentucky,Red,Pulaski,Red
1063,2016,Kentucky,Red,Robertson,Red
1064,2016,Kentucky,Red,Rockcastle,Red
1065,2016,Kentucky,Red,Rowan,Red
1066,2016,Kentucky,Red,Russell,Red
1067,2016,Kentucky,Red,Scott,Red
1068,2016,Kentucky,Red,Shelby,Red
1069,2016,Kentucky,Red,Simpson,Red
1070,2016,Kentucky,Red,Spencer,Red
1071,2016,Kentucky,Red,Taylor,Red
1072,2016,Kentucky,Red,Todd,Red
1073,2016,Kentucky,Red,Trigg,Red
1074,2016,Kentucky,Red,Trimble,Red
1075,2016,Kentucky,Red,Union,Red
1076,2016,Kentucky,Red,Warren,Red
1077,2016,Kentucky,Red,Washington,Red
1078,2016,Kentucky,Red,Wayne,Red
1079,2016,Kentucky,Red,Webster,Red
1080,2016,Kentucky,Red,Whitley,Red
1081,2016,Kentucky,Red,Wolfe,Red
1082,2016,Kentucky,Red,Woodford,Red
1083,2016,Louisiana,Red,Acadia,Red
1084,2016,Louisiana,Red,Allen,Red
1085,2016,Louisiana,Red,Ascension,Red
1086,2016,Louisiana,Red,Assumption,Red
1087,2016,Louisiana,Red,Avoyelles,Red
1088,2016,Louisiana,Red,Beauregard,Red
1089,2016,Louisiana,Red,Bienville,Red
1090,2016,Louisiana,Red,Bossier,Red
1091,2016,Louisiana,Red,Caddo,Blue
1092,2016,Louisiana,Red,Calcasieu,Red
1093,2016,Louisiana,Red,Caldwell,Red
1094,2016,Louisiana,Red,Cameron,Red
1095,2016,Louisiana,Red,Catahoula,Red
1096,2016,Louisiana,Red,Claiborne,Red
1097,2016,Louisiana,Red,Concordia,Red
1098,2016,Louisiana,Red,De Soto,Red
1099,2016,Louisiana,Red,East Baton Rouge,Blue
1100,2016,Louisiana,Red,East Carroll,Blue
1101,2016,Louisiana,Red,East Feliciana,Red
1102,2016,Louisiana,Red,Evangeline,Red
1103,2016,Louisiana,Red,Franklin,Red
1104,2016,Louisiana,Red,Grant,Red
1105,2016,Louisiana,Red,Iberia,Red
1106,2016,Louisiana,Red,Iberville,Blue
1107,2016,Louisiana,Red,Jackson,Red
1108,2016,Louisiana,Red,Jefferson,Red
1109,2016,Louisiana,Red,Jefferson Davis,Red
1110,2016,Louisiana,Red,Lafayette,Red
1111,2016,Louisiana,Red,Lafourche,Red
1112,2016,Louisiana,Red,La Salle,Red
1113,2016,Louisiana,Red,Lincoln,Red
1114,2016,Louisiana,Red,Livingston,Red
1115,2016,Louisiana,Red,Madison,Blue
1116,2016,Louisiana,Red,Morehouse,Red
1117,2016,Louisiana,Red,Natchitoches,Red
1118,2016,Louisiana,Red,Orleans,Blue
1119,2016,Louisiana,Red,Ouachita,Red
1120,2016,Louisiana,Red,Plaquemines,Red
1121,2016,Louisiana,Red,Pointe Coupee,Red
1122,2016,Louisiana,Red,Rapides,Red
1123,2016,Louisiana,Red,Red River,Red
1124,2016,Louisiana,Red,Richland,Red
1125,2016,Louisiana,Red,Sabine,Red
1126,2016,Louisiana,Red,St. Bernard,Red
1127,2016,Louisiana,Red,St. Charles,Red
1128,2016,Louisiana,Red,St. Helena,Blue
1129,2016,Louisiana,Red,St. James,Blue
1130,2016,Louisiana,Red,St. John the Baptist,Blue
1131,2016,Louisiana,Red,St. Landry,Red
1132,2016,Louisiana,Red,St. Martin,Red
1133,2016,Louisiana,Red,St. Mary,Red
1134,2016,Louisiana,Red,St. Tammany,Red
1135,2016,Louisiana,Red,Tangipahoa,Red
1136,2016,Louisiana,Red,Tensas,Blue
1137,2016,Louisiana,Red,Terrebonne,Red
1138,2016,Louisiana,Red,Union,Red
1139,2016,Louisiana,Red,Vermilion,Red
1140,2016,Louisiana,Red,Vernon,Red
1141,2016,Louisiana,Red,Washington,Red
1142,2016,Louisiana,Red,Webster,Red
1143,2016,Louisiana,Red,West Baton Rouge,Red
1144,2016,Louisiana,Red,West Carroll,Red
1145,2016,Louisiana,Red,West Feliciana,Red
1146,2016,Louisiana,Red,Winn,Red
1147,2016,Maine,Blue,Androscoggin,Red
1148,2016,Maine,Blue,Aroostook,Red
1149,2016,Maine,Blue,Cumberland,Blue
1150,2016,Maine,Blue,Franklin,Red
1151,2016,Maine,Blue,Hancock,Blue
1152,2016,Maine,Blue,Kennebec,Red
1153,2016,Maine,Blue,Knox,Blue
1154,2016,Maine,Blue,Lincoln,Blue
1155,2016,Maine,Blue,Oxford,Red
1156,2016,Maine,Blue,Penobscot,Red
1157,2016,Maine,Blue,Piscataquis,Red
1158,2016,Maine,Blue,Sagadahoc,Blue
1159,2016,Maine,Blue,Somerset,Red
1160,2016,Maine,Blue,Waldo,Blue
1161,2016,Maine,Blue,Washington,Red
1162,2016,Maine,Blue,York,Blue
1163,2016,Maryland,Blue,Allegany,Red
1164,2016,Maryland,Blue,Anne Arundel,Blue
1165,2016,Maryland,Blue,Baltimore,Blue
1166,2016,Maryland,Blue,Calvert,Red
1167,2016,Maryland,Blue,Caroline,Red
1168,2016,Maryland,Blue,Carroll,Red
1169,2016,Maryland,Blue,Cecil,Red
1170,2016,Maryland,Blue,Charles,Blue
1171,2016,Maryland,Blue,Dorchester,Red
1172,2016,Maryland,Blue,Frederick,Red
1173,2016,Maryland,Blue,Garrett,Red
1174,2016,Maryland,Blue,Harford,Red
1175,2016,Maryland,Blue,Howard,Blue
1176,2016,Maryland,Blue,Kent,Red
1177,2016,Maryland,Blue,Montgomery,Blue
1178,2016,Maryland,Blue,Prince George's,Blue
1179,2016,Maryland,Blue,Queen Anne's,Red
1180,2016,Maryland,Blue,St. Mary's,Red
1181,2016,Maryland,Blue,Somerset,Red
1182,2016,Maryland,Blue,Talbot,Red
1183,2016,Maryland,Blue,Washington,Red
1184,2016,Maryland,Blue,Wicomico,Red
1185,2016,Maryland,Blue,Worcester,Red
1186,2016,Maryland,Blue,Baltimore City,Blue
1187,2016,Massachusetts,Blue,Barnstable,Blue
1188,2016,Massachusetts,Blue,Berkshire,Blue
1189,2016,Massachusetts,Blue,Bristol,Blue
1190,2016,Massachusetts,Blue,Dukes,Blue
1191,2016,Massachusetts,Blue,Essex,Blue
1192,2016,Massachusetts,Blue,Franklin,Blue
1193,2016,Massachusetts,Blue,Hampden,Blue
1194,2016,Massachusetts,Blue,Hampshire,Blue
1195,2016,Massachusetts,Blue,Middlesex,Blue
1196,2016,Massachusetts,Blue,Nantucket,Blue
1197,2016,Massachusetts,Blue,Norfolk,Blue
1198,2016,Massachusetts,Blue,Plymouth,Blue
1199,2016,Massachusetts,Blue,Suffolk,Blue
1200,2016,Massachusetts,Blue,Worcester,Blue
1201,2016,Michigan,Red,Alcona,Red
1202,2016,Michigan,Red,Alger,Red
1203,2016,Michigan,Red,Allegan,Red
1204,2016,Michigan,Red,Alpena,Red
1205,2016,Michigan,Red,Antrim,Red
1206,2016,Michigan,Red,Arenac,Red
1207,2016,Michigan,Red,Baraga,Red
1208,2016,Michigan,Red,Barry,Red
1209,2016,Michigan,Red,Bay,Red
1210,2016,Michigan,Red,Benzie,Red
1211,2016,Michigan,Red,Berrien,Red
1212,2016,Michigan,Red,Branch,Red
1213,2016,Michigan,Red,Calhoun,Red
1214,2016,Michigan,Red,Cass,Red
1215,2016,Michigan,Red,Charlevoix,Red
1216,2016,Michigan,Red,Cheboygan,Red
1217,2016,Michigan,Red,Chippewa,Red
1218,2016,Michigan,Red,Clare,Red
1219,2016,Michigan,Red,Clinton,Red
1220,2016,Michigan,Red,Crawford,Red
1221,2016,Michigan,Red,Delta,Red
1222,2016,Michigan,Red,Dickinson,Red
1223,2016,Michigan,Red,Eaton,Red
1224,2016,Michigan,Red,Emmet,Red
1225,2016,Michigan,Red,Genesee,Blue
1226,2016,Michigan,Red,Gladwin,Red
1227,2016,Michigan,Red,Gogebic,Red
1228,2016,Michigan,Red,Grand Traverse,Red
1229,2016,Michigan,Red,Gratiot,Red
1230,2016,Michigan,Red,Hillsdale,Red
1231,2016,Michigan,Red,Houghton,Red
1232,2016,Michigan,Red,Huron,Red
1233,2016,Michigan,Red,Ingham,Blue
1234,2016,Michigan,Red,Ionia,Red
1235,2016,Michigan,Red,Iosco,Red
1236,2016,Michigan,Red,Iron,Red
1237,2016,Michigan,Red,Isabella,Red
1238,2016,Michigan,Red,Jackson,Red
1239,2016,Michigan,Red,Kalamazoo,Blue
1240,2016,Michigan,Red,Kalkaska,Red
1241,2016,Michigan,Red,Kent,Red
1242,2016,Michigan,Red,Keweenaw,Red
1243,2016,Michigan,Red,Lake,Red
1244,2016,Michigan,Red,Lapeer,Red
1245,2016,Michigan,Red,Leelanau,Red
1246,2016,Michigan,Red,Lenawee,Red
1247,2016,Michigan,Red,Livingston,Red
1248,2016,Michigan,Red,Luce,Red
1249,2016,Michigan,Red,Mackinac,Red
1250,2016,Michigan,Red,Macomb,Red
1251,2016,Michigan,Red,Manistee,Red
1252,2016,Michigan,Red,Marquette,Blue
1253,2016,Michigan,Red,Mason,Red
1254,2016,Michigan,Red,Mecosta,Red
1255,2016,Michigan,Red,Menominee,Red
1256,2016,Michigan,Red,Midland,Red
1257,2016,Michigan,Red,Missaukee,Red
1258,2016,Michigan,Red,Monroe,Red
1259,2016,Michigan,Red,Montcalm,Red
1260,2016,Michigan,Red,Montmorency,Red
1261,2016,Michigan,Red,Muskegon,Blue
1262,2016,Michigan,Red,Newaygo,Red
1263,2016,Michigan,Red,Oakland,Blue
1264,2016,Michigan,Red,Oceana,Red
1265,2016,Michigan,Red,Ogemaw,Red
1266,2016,Michigan,Red,Ontonagon,Red
1267,2016,Michigan,Red,Osceola,Red
1268,2016,Michigan,Red,Oscoda,Red
1269,2016,Michigan,Red,Otsego,Red
1270,2016,Michigan,Red,Ottawa,Red
1271,2016,Michigan,Red,Presque Isle,Red
1272,2016,Michigan,Red,Roscommon,Red
1273,2016,Michigan,Red,Saginaw,Red
1274,2016,Michigan,Red,St. Clair,Red
1275,2016,Michigan,Red,St. Joseph,Red
1276,2016,Michigan,Red,Sanilac,Red
1277,2016,Michigan,Red,Schoolcraft,Red
1278,2016,Michigan,Red,Shiawassee,Red
1279,2016,Michigan,Red,Tuscola,Red
1280,2016,Michigan,Red,Van Buren,Red
1281,2016,Michigan,Red,Washtenaw,Blue
1282,2016,Michigan,Red,Wayne,Blue
1283,2016,Michigan,Red,Wexford,Red
1284,2016,Minnesota,Blue,Aitkin,Red
