,Election Year,State,State Vote,County,County Vote
1823,2020,Mississippi,Red,Union,Red
1824,2020,Mississippi,Red,Walthall,Red
1825,2020,Mississippi,Red,Warren,Blue
1826,2020,Mississippi,Red,Washington,Blue
1827,2020,Mississippi,Red,Wayne,Red
1828,2020,Mississippi,Red,Webster,Red
1829,2020,Mississippi,Red,Wilkinson,Blue
1830,2020,Mississippi,Red,Winston,Red
1831,2020,Mississippi,Red,Yalobusha,Red
1832,2020,Mississippi,Red,Yazoo,Blue
1833,2020,Missouri,Red,Adair,Red
1834,2020,Missouri,Red,Andrew,Red
1835,2020,Missouri,Red,Atchison,Red
1836,2020,Missouri,Red,Audrain,Red
1837,2020,Missouri,Red,Barry,Red
1838,2020,Missouri,Red,Barton,Red
1839,2020,Missouri,Red,Bates,Red
1840,2020,Missouri,Red,Benton,Red
1841,2020,Missouri,Red,Bollinger,Red
1842,2020,Missouri,Red,Boone,Blue
1843,2020,Missouri,Red,Buchanan,Red
1844,2020,Missouri,Red,Butler,Red
1845,2020,Missouri,Red,Caldwell,Red
1846,2020,Missouri,Red,Callaway,Red
1847,2020,Missouri,Red,Camden,Red
1848,2020,Missouri,Red,Cape Girardeau,Red
1849,2020,Missouri,Red,Carroll,Red
1850,2020,Missouri,Red,Carter,Red
1851,2020,Missouri,Red,Cass,Red
1852,2020,Missouri,Red,Cedar,Red
1853,2020,Missouri,Red,Chariton,Red
1854,2020,Missouri,Red,Christian,Red
1855,2020,Missouri,Red,Clark,Red
1856,2020,Missouri,Red,Clay,Red
1857,2020,Missouri,Red,Clinton,Red
1858,2020,Missouri,Red,Cole,Red
1859,2020,Missouri,Red,Cooper,Red
1860,2020,Missouri,Red,Crawford,Red
1861,2020,Missouri,Red,Dade,Red
1862,2020,Missouri,Red,Dallas,Red
1863,2020,Missouri,Red,Daviess,Red
1864,2020,Missouri,Red,DeKalb,Red
1865,2020,Missouri,Red,Dent,Red
1866,2020,Missouri,Red,Douglas,Red
1867,2020,Missouri,Red,Dunklin,Red
1868,2020,Missouri,Red,Franklin,Red
1869,2020,Missouri,Red,Gasconade,Red
1870,2020,Missouri,Red,Gentry,Red
1871,2020,Missouri,Red,Greene,Red
1872,2020,Missouri,Red,Grundy,Red
1873,2020,Missouri,Red,Harrison,Red
1874,2020,Missouri,Red,Henry,Red
1875,2020,Missouri,Red,Hickory,Red
1876,2020,Missouri,Red,Holt,Red
1877,2020,Missouri,Red,Howard,Red
1878,2020,Missouri,Red,Howell,Red
1879,2020,Missouri,Red,Iron,Red
1880,2020,Missouri,Red,Jackson,Blue
1881,2020,Missouri,Red,Jasper,Red
1882,2020,Missouri,Red,Jefferson,Red
1883,2020,Missouri,Red,Johnson,Red
1884,2020,Missouri,Red,Knox,Red
1885,2020,Missouri,Red,LaClede,Red
1886,2020,Missouri,Red,Lafayette,Red
1887,2020,Missouri,Red,Lawrence,Red
1888,2020,Missouri,Red,Lewis,Red
1889,2020,Missouri,Red,Lincoln,Red
1890,2020,Missouri,Red,Linn,Red
1891,2020,Missouri,Red,Livingston,Red
1892,2020,Missouri,Red,McDonald,Red
1893,2020,Missouri,Red,Macon,Red
1894,2020,Missouri,Red,Madison,Red
1895,2020,Missouri,Red,Maries,Red
1896,2020,Missouri,Red,Marion,Red
1897,2020,Missouri,Red,Mercer,Red
1898,2020,Missouri,Red,Miller,Red
1899,2020,Missouri,Red,Mississippi,Red
1900,2020,Missouri,Red,Moniteau,Red
1901,2020,Missouri,Red,Monroe,Red
1902,2020,Missouri,Red,Montgomery,Red
1903,2020,Missouri,Red,Morgan,Red
1904,2020,Missouri,Red,New Madrid,Red
1905,2020,Missouri,Red,Newton,Red
1906,2020,Missouri,Red,Nodaway,Red
1907,2020,Missouri,Red,Oregon,Red
1908,2020,Missouri,Red,Osage,Red
1909,2020,Missouri,Red,Ozark,Red
1910,2020,Missouri,Red,Pemiscot,Red
1911,2020,Missouri,Red,Perry,Red
1912,2020,Missouri,Red,Pettis,Red
1913,2020,Missouri,Red,Phelps,Red
1914,2020,Missouri,Red,Pike,Red
1915,2020,Missouri,Red,Platte,Red
1916,2020,Missouri,Red,Polk,Red
1917,2020,Missouri,Red,Pulaski,Red
1918,2020,Missouri,Red,Putnam,Red
1919,2020,Missouri,Red,Ralls,Red
1920,2020,Missouri,Red,Randolph,Red
1921,2020,Missouri,Red,Ray,Red
1922,2020,Missouri,Red,Reynolds,Red
1923,2020,Missouri,Red,Ripley,Red
1924,2020,Missouri,Red,St. Charles,Red
1925,2020,Missouri,Red,St. Clair,Red
1926,2020,Missouri,Red,St. Francois,Red
1927,2020,Missouri,Red,St. Louis County,Blue
1928,2020,Missouri,Red,St. Louis City,Blue
1929,2020,Missouri,Red,Ste. Genevieve,Red
1930,2020,Missouri,Red,Saline,Red
1931,2020,Missouri,Red,Schuyler,Red
1932,2020,Missouri,Red,Scotland,Red
1933,2020,Missouri,Red,Scott,Red
1934,2020,Missouri,Red,Shannon,Red
1935,2020,Missouri,Red,Shelby,Red
1936,2020,Missouri,Red,Stoddard,Red
1937,2020,Missouri,Red,Stone,Red
1938,2020,Missouri,Red,Sullivan,Red
1939,2020,Missouri,Red,Taney,Red
1940,2020,Missouri,Red,Texas,Red
1941,2020,Missouri,Red,Vernon,Red
1942,2020,Missouri,Red,Warren,Red
1943,2020,Missouri,Red,Washington,Red
1944,2020,Missouri,Red,Wayne,Red
1945,2020,Missouri,Red,Webster,Red
1946,2020,Missouri,Red,Worth,Red
1947,2020,Missouri,Red,Wright,Red
1948,2020,Montana,Red,Beaverhead,Red
1949,2020,Montana,Red,Big Horn,Blue
1950,2020,Montana,Red,Blaine,Blue
1951,2020,Montana,Red,Broadwater,Red
1952,2020,Montana,Red,Carbon,Red
1953,2020,Montana,Red,Carter,Red
1954,2020,Montana,Red,Cascade,Red
1955,2020,Montana,Red,Chouteau,Red
1956,2020,Montana,Red,Custer,Red
1957,2020,Montana,Red,Daniels,Red
1958,2020,Montana,Red,Dawson,Red
1959,2020,Montana,Red,Deer Lodge,Blue
1960,2020,Montana,Red,Fallon,Red
1961,2020,Montana,Red,Fergus,Red
1962,2020,Montana,Red,Flathead,Red
1963,2020,Montana,Red,Gallatin,Blue
1964,2020,Montana,Red,Garfield,Red
1965,2020,Montana,Red,Glacier,Blue
1966,2020,Montana,Red,Golden Valley,Red
1967,2020,Montana,Red,Granite,Red
1968,2020,Montana,Red,Hill,Red
1969,2020,Montana,Red,Jefferson,Red
1970,2020,Montana,Red,Judith Basin,Red
1971,2020,Montana,Red,Lake,Red
1972,2020,Montana,Red,Lewis and Clark,Red
1973,2020,Montana,Red,Liberty,Red
1974,2020,Montana,Red,Lincoln,Red
1975,2020,Montana,Red,McCone,Red
1976,2020,Montana,Red,Madison,Red
1977,2020,Montana,Red,Meagher,Red
1978,2020,Montana,Red,Mineral,Red
1979,2020,Montana,Red,Missoula,Blue
1980,2020,Montana,Red,Musselshell,Red
1981,2020,Montana,Red,Park,Red
1982,2020,Montana,Red,Petroleum,Red
1983,2020,Montana,Red,Phillips,Red
1984,2020,Montana,Red,Pondera,Red
1985,2020,Montana,Red,Powder River,Red
1986,2020,Montana,Red,Powell,Red
1987,2020,Montana,Red,Prairie,Red
1988,2020,Montana,Red,Ravalli,Red
1989,2020,Montana,Red,Richland,Red
1990,2020,Montana,Red,Roosevelt,Red
1991,2020,Montana,Red,Rosebud,Red
1992,2020,Montana,Red,Sanders,Red
1993,2020,Montana,Red,Sheridan,Red
1994,2020,Montana,Red,Silver Bow,Blue
1995,2020,Montana,Red,Stillwater,Red
1996,2020,Montana,Red,Sweet Grass,Red
1997,2020,Montana,Red,Teton,Red
1998,2020,Montana,Red,Toole,Red
1999,2020,Montana,Red,Treasure,Red
2000,2020,Montana,Red,Valley,Red
2001,2020,Montana,Red,Wheatland,Red
2002,2020,Montana,Red,Wibaux,Red
2003,2020,Montana,Red,Yellowstone,Red
2004,2020,Nevraska,Red,Adams,Red
2005,2020,Nevraska,Red,Antelope,Red
2006,2020,Nevraska,Red,Arthur,Red
2007,2020,Nevraska,Red,Banner,Red
2008,2020,Nevraska,Red,Blaine,Red
2009,2020,Nevraska,Red,Boone,Red
2010,2020,Nevraska,Red,Box Butte,Red
2011,2020,Nevraska,Red,Boyd,Red
2012,2020,Nevraska,Red,Brown,Red
2013,2020,Nevraska,Red,Buffalo,Red
2014,2020,Nevraska,Red,Burt,Red
2015,2020,Nevraska,Red,Butler,Red
2016,2020,Nevraska,Red,Cass,Red
2017,2020,Nevraska,Red,Cedar,Red
2018,2020,Nevraska,Red,Chase,Red
2019,2020,Nevraska,Red,Cherry,Red
2020,2020,Nevraska,Red,Cheyenne,Red
2021,2020,Nevraska,Red,Clay,Red
2022,2020,Nevraska,Red,Colfax,Red
2023,2020,Nevraska,Red,Cuming,Red
2024,2020,Nevraska,Red,Custer,Red
2025,2020,Nevraska,Red,Dakota,Red
2026,2020,Nevraska,Red,Dawes,Red
2027,2020,Nevraska,Red,Dawson,Red
2028,2020,Nevraska,Red,Deuel,Red
2029,2020,Nevraska,Red,Dixon,Red
2030,2020,Nevraska,Red,Dodge,Red
2031,2020,Nevraska,Red,Douglas,Blue
2032,2020,Nevraska,Red,Dundy,Red
2033,2020,Nevraska,Red,Fillmore,Red
2034,2020,Nevraska,Red,Franklin,Red
2035,2020,Nevraska,Red,Frontier,Red
2036,2020,Nevraska,Red,Furnas,Red
2037,2020,Nevraska,Red,Gage,Red
2038,2020,Nevraska,Red,Garden,Red
2039,2020,Nevraska,Red,Garfield,Red
2040,2020,Nevraska,Red,Gosper,Red
2041,2020,Nevraska,Red,Grant,Red
2042,2020,Nevraska,Red,Greeley,Red
2043,2020,Nevraska,Red,Hall,Red
2044,2020,Nevraska,Red,Hamilton,Red
2045,2020,Nevraska,Red,Harlan,Red
2046,2020,Nevraska,Red,Hayes,Red
2047,2020,Nevraska,Red,Hitchcock,Red
2048,2020,Nevraska,Red,Holt,Red
2049,2020,Nevraska,Red,Hooker,Red
2050,2020,Nevraska,Red,Howard,Red
2051,2020,Nevraska,Red,Jefferson,Red
2052,2020,Nevraska,Red,Johnson,Red
2053,2020,Nevraska,Red,Kearney,Red
2054,2020,Nevraska,Red,Keith,Red
2055,2020,Nevraska,Red,Keya Paha,Red
2056,2020,Nevraska,Red,Kimball,Red
2057,2020,Nevraska,Red,Knox,Red
2058,2020,Nevraska,Red,Lancaster,Blue
2059,2020,Nevraska,Red,Lincoln,Red
2060,2020,Nevraska,Red,Logan,Red
2061,2020,Nevraska,Red,Loup,Red
2062,2020,Nevraska,Red,McPherson,Red
2063,2020,Nevraska,Red,Madison,Red
2064,2020,Nevraska,Red,Merrick,Red
2065,2020,Nevraska,Red,Morrill,Red
2066,2020,Nevraska,Red,Nance,Red
2067,2020,Nevraska,Red,Nemaha,Red
2068,2020,Nevraska,Red,Nuckolls,Red
2069,2020,Nevraska,Red,Otoe,Red
2070,2020,Nevraska,Red,Pawnee,Red
2071,2020,Nevraska,Red,Perkins,Red
2072,2020,Nevraska,Red,Phelps,Red
2073,2020,Nevraska,Red,Pierce,Red
2074,2020,Nevraska,Red,Platte,Red
2075,2020,Nevraska,Red,Polk,Red
2076,2020,Nevraska,Red,Red Willow,Red
2077,2020,Nevraska,Red,Richardson,Red
2078,2020,Nevraska,Red,Rock,Red
2079,2020,Nevraska,Red,Saline,Red
2080,2020,Nevraska,Red,Sarpy,Red
2081,2020,Nevraska,Red,Saunders,Red
2082,2020,Nevraska,Red,Scotts Bluff,Red
2083,2020,Nevraska,Red,Seward,Red
2084,2020,Nevraska,Red,Sheridan,Red
2085,2020,Nevraska,Red,Sherman,Red
2086,2020,Nevraska,Red,Sioux,Red
2087,2020,Nevraska,Red,Stanton,Red
2088,2020,Nevraska,Red,Thayer,Red
2089,2020,Nevraska,Red,Thomas,Red
2090,2020,Nevraska,Red,Thurston,Red
2091,2020,Nevraska,Red,Valley,Red
2092,2020,Nevraska,Red,Washington,Red
2093,2020,Nevraska,Red,Wayne,Red
2094,2020,Nevraska,Red,Webster,Red
2095,2020,Nevraska,Red,Wheeler,Red
2096,2020,Nevraska,Red,York,Red
2097,2020,Nevada,Blue,Carson City,Red
2098,2020,Nevada,Blue,Churchill,Red
2099,2020,Nevada,Blue,Clark,Blue
2100,2020,Nevada,Blue,Douglas,Red
2101,2020,Nevada,Blue,Elko,Red
2102,2020,Nevada,Blue,Esmeralda,Red
2103,2020,Nevada,Blue,Eureka,Red
2104,2020,Nevada,Blue,Humboldt,Red
2105,2020,Nevada,Blue,Lander,Red
2106,2020,Nevada,Blue,Lincoln,Red
2107,2020,Nevada,Blue,Lyon,Red
2108,2020,Nevada,Blue,Mineral,Red
2109,2020,Nevada,Blue,Nye,Red
2110,2020,Nevada,Blue,Pershing,Red
2111,2020,Nevada,Blue,Storey,Red
2112,2020,Nevada,Blue,Washoe,Blue
2113,2020,Nevada,Blue,White Pine,Red
2114,2020,New Hampshire,Blue,Acworth,Blue
2115,2020,New Hampshire,Blue,Albany,Blue
2116,2020,New Hampshire,Blue,Alexandria,Red
2117,2020,New Hampshire,Blue,Allenstown,Red
2118,2020,New Hampshire,Blue,Alstead,Blue
2119,2020,New Hampshire,Blue,Alton,Red
2120,2020,New Hampshire,Blue,Amherst,Blue
2121,2020,New Hampshire,Blue,Andover,Blue
2122,2020,New Hampshire,Blue,Antrim,Red
2123,2020,New Hampshire,Blue,Ashland,Blue
2124,2020,New Hampshire,Blue,Atkinson,Red
2125,2020,New Hampshire,Blue,Auburn,Red
2126,2020,New Hampshire,Blue,Barnstead,Red
2127,2020,New Hampshire,Blue,Barrington,Blue
2128,2020,New Hampshire,Blue,Bartlett,Blue
2129,2020,New Hampshire,Blue,Bath,Red
2130,2020,New Hampshire,Blue,Bedford,Blue
2131,2020,New Hampshire,Blue,Belmont,Red
2132,2020,New Hampshire,Blue,Bennington,Red
2133,2020,New Hampshire,Blue,Benton,Red
2134,2020,New Hampshire,Blue,Berlin,Blue
2135,2020,New Hampshire,Blue,Bethlehem,Blue
2136,2020,New Hampshire,Blue,Boscawen,Red
2137,2020,New Hampshire,Blue,Bow,Blue
2138,2020,New Hampshire,Blue,Bradford,Blue
2139,2020,New Hampshire,Blue,Brentwood,Blue
2140,2020,New Hampshire,Blue,Bridgewater,Red
2141,2020,New Hampshire,Blue,Bristol,Red
2142,2020,New Hampshire,Blue,Brookfield,Red
2143,2020,New Hampshire,Blue,Brookline,Blue
2144,2020,New Hampshire,Blue,Campton,Blue
2145,2020,New Hampshire,Blue,Canaan,Blue
2146,2020,New Hampshire,Blue,Candia,Red
2147,2020,New Hampshire,Blue,Canterbury,Blue
2148,2020,New Hampshire,Blue,Carroll,Red
2149,2020,New Hampshire,Blue,Center Harbor,Red
2150,2020,New Hampshire,Blue,Charlestown,Red
2151,2020,New Hampshire,Blue,Chatham,Red
2152,2020,New Hampshire,Blue,Chester,Red
2153,2020,New Hampshire,Blue,Chesterfield,Blue
2154,2020,New Hampshire,Blue,Chichester,Red
2155,2020,New Hampshire,Blue,Claremont,Blue
2156,2020,New Hampshire,Blue,Clarksville,Red
2157,2020,New Hampshire,Blue,Colebrook,Red
2158,2020,New Hampshire,Blue,Columbia,Red
2159,2020,New Hampshire,Blue,Concord,Blue
2160,2020,New Hampshire,Blue,Conway,Blue
2161,2020,New Hampshire,Blue,Cornish,Blue
2162,2020,New Hampshire,Blue,Croydon,Red
2163,2020,New Hampshire,Blue,Dalton,Red
2164,2020,New Hampshire,Blue,Danbury,Red
2165,2020,New Hampshire,Blue,Danville,Red
2166,2020,New Hampshire,Blue,Deerfield,Red
2167,2020,New Hampshire,Blue,Deering,Red
2168,2020,New Hampshire,Blue,Derry,Red
2169,2020,New Hampshire,Blue,Dixville,0%
2170,2020,New Hampshire,Blue,Dorchester,Red
2171,2020,New Hampshire,Blue,Dover,Blue
2172,2020,New Hampshire,Blue,Dublin,Blue
2173,2020,New Hampshire,Blue,Dummer,Red
2174,2020,New Hampshire,Blue,Dunbarton,Red
2175,2020,New Hampshire,Blue,Durham,Blue
2176,2020,New Hampshire,Blue,East Kingston,Red
2177,2020,New Hampshire,Blue,Easton,Blue
2178,2020,New Hampshire,Blue,Eaton,Blue
2179,2020,New Hampshire,Blue,Effingham,Red
2180,2020,New Hampshire,Blue,Ellsworth,Blue
2181,2020,New Hampshire,Blue,Enfield,Blue
2182,2020,New Hampshire,Blue,Epping,Red
2183,2020,New Hampshire,Blue,Epsom,Red
2184,2020,New Hampshire,Blue,Errol,Red
2185,2020,New Hampshire,Blue,Exeter,Blue
2186,2020,New Hampshire,Blue,Farmington,Red
2187,2020,New Hampshire,Blue,Fitzwilliam,Red
2188,2020,New Hampshire,Blue,Francestown,Blue
2189,2020,New Hampshire,Blue,Franconia,Blue
2190,2020,New Hampshire,Blue,Franklin,Red
2191,2020,New Hampshire,Blue,Freedom,0%
2192,2020,New Hampshire,Blue,Fremont,Red
2193,2020,New Hampshire,Blue,Gilford,Red
2194,2020,New Hampshire,Blue,Gilmanton,Red
2195,2020,New Hampshire,Blue,Gilsum,Red
2196,2020,New Hampshire,Blue,Goffstown,Red
2197,2020,New Hampshire,Blue,Gorham,Blue
2198,2020,New Hampshire,Blue,Goshen,Red
2199,2020,New Hampshire,Blue,Grafton,Red
2200,2020,New Hampshire,Blue,Grantham,Blue
2201,2020,New Hampshire,Blue,Greenfield,Blue
2202,2020,New Hampshire,Blue,Greenland,Blue
2203,2020,New Hampshire,Blue,Greenville,Red
2204,2020,New Hampshire,Blue,Groton,Red
2205,2020,New Hampshire,Blue,Hampstead,Red
2206,2020,New Hampshire,Blue,Hampton,Blue
2207,2020,New Hampshire,Blue,Hampton Falls,Red
2208,2020,New Hampshire,Blue,Hancock,Blue
2209,2020,New Hampshire,Blue,Hanover,Blue
2210,2020,New Hampshire,Blue,Harrisville,Blue
2211,2020,New Hampshire,Blue,Harts Location,Blue
2212,2020,New Hampshire,Blue,Haverhill,Red
2213,2020,New Hampshire,Blue,Hebron,Red
2214,2020,New Hampshire,Blue,Henniker,Blue
2215,2020,New Hampshire,Blue,Hill,Red
2216,2020,New Hampshire,Blue,Hillsborough,Red
2217,2020,New Hampshire,Blue,Hinsdale,Blue
2218,2020,New Hampshire,Blue,Holderness,Blue
2219,2020,New Hampshire,Blue,Hollis,Blue
2220,2020,New Hampshire,Blue,Hooksett,Red
2221,2020,New Hampshire,Blue,Hopkinton,Blue
2222,2020,New Hampshire,Blue,Hudson,Red
2223,2020,New Hampshire,Blue,Jackson,Blue
2224,2020,New Hampshire,Blue,Jaffrey,Blue
2225,2020,New Hampshire,Blue,Jefferson,Red
2226,2020,New Hampshire,Blue,Keene,Blue
2227,2020,New Hampshire,Blue,Kensington,Blue
2228,2020,New Hampshire,Blue,Kingston,Red
2229,2020,New Hampshire,Blue,Laconia,Red
2230,2020,New Hampshire,Blue,Lancaster,Red
2231,2020,New Hampshire,Blue,Landaff,Red
2232,2020,New Hampshire,Blue,Langdon,Blue
2233,2020,New Hampshire,Blue,Lebanon,Blue
2234,2020,New Hampshire,Blue,Lee,Blue
2235,2020,New Hampshire,Blue,Lempster,Red
2236,2020,New Hampshire,Blue,Lincoln,Blue
2237,2020,New Hampshire,Blue,Lisbon,Red
2238,2020,New Hampshire,Blue,Litchfield,Red
2239,2020,New Hampshire,Blue,Littleton,Blue
2240,2020,New Hampshire,Blue,Londonderry,Red
2241,2020,New Hampshire,Blue,Loudon,Red
2242,2020,New Hampshire,Blue,Lyman,Red
2243,2020,New Hampshire,Blue,Lyme,Blue
2244,2020,New Hampshire,Blue,Lyndeborough,Blue
2245,2020,New Hampshire,Blue,Madbury,Blue
2246,2020,New Hampshire,Blue,Madison,Blue
2247,2020,New Hampshire,Blue,Manchester,Blue
2248,2020,New Hampshire,Blue,Marlborough,Blue
2249,2020,New Hampshire,Blue,Marlow,Blue
2250,2020,New Hampshire,Blue,Mason,Red
2251,2020,New Hampshire,Blue,Meredith,Red
2252,2020,New Hampshire,Blue,Merrimack,Blue
2253,2020,New Hampshire,Blue,Middleton,Red
2254,2020,New Hampshire,Blue,Milan,Red
2255,2020,New Hampshire,Blue,Milford,Blue
2256,2020,New Hampshire,Blue,Millsfield,Red
2257,2020,New Hampshire,Blue,Milton,Red
2258,2020,New Hampshire,Blue,Monroe,Red
2259,2020,New Hampshire,Blue,Mont Vernon,Blue
2260,2020,New Hampshire,Blue,Moultonborough,Red
2261,2020,New Hampshire,Blue,Nashua,Blue
2262,2020,New Hampshire,Blue,Nelson,Blue
2263,2020,New Hampshire,Blue,New Boston,Red
2264,2020,New Hampshire,Blue,Newbury,Blue
2265,2020,New Hampshire,Blue,New Castle,Blue
2266,2020,New Hampshire,Blue,New Durham,Red
2267,2020,New Hampshire,Blue,Newfields,Blue
2268,2020,New Hampshire,Blue,New Hampton,Red
2269,2020,New Hampshire,Blue,Newington,Red
2270,2020,New Hampshire,Blue,New Ipswich,Red
2271,2020,New Hampshire,Blue,New London,Blue
2272,2020,New Hampshire,Blue,Newmarket,Blue
2273,2020,New Hampshire,Blue,Newport,Red
2274,2020,New Hampshire,Blue,Newton,Red
2275,2020,New Hampshire,Blue,Northfield,Red
2276,2020,New Hampshire,Blue,North Hampton,Blue
2277,2020,New Hampshire,Blue,Northumberland,Red
2278,2020,New Hampshire,Blue,Northwood,Red
2279,2020,New Hampshire,Blue,Nottingham,Blue
2280,2020,New Hampshire,Blue,Orange,Red
2281,2020,New Hampshire,Blue,Orford,Blue
2282,2020,New Hampshire,Blue,Ossipee,Red
2283,2020,New Hampshire,Blue,Pelham,Red
2284,2020,New Hampshire,Blue,Pembroke,Blue
2285,2020,New Hampshire,Blue,Peterborough,Blue
2286,2020,New Hampshire,Blue,Piermont,Blue
2287,2020,New Hampshire,Blue,Pittsburg,Red
2288,2020,New Hampshire,Blue,Pittsfield,Red
2289,2020,New Hampshire,Blue,Plainfield,Blue
2290,2020,New Hampshire,Blue,Plaistow,Red
2291,2020,New Hampshire,Blue,Plymouth,Blue
2292,2020,New Hampshire,Blue,Portsmouth,Blue
2293,2020,New Hampshire,Blue,Randolph,Blue
2294,2020,New Hampshire,Blue,Raymond,Red
2295,2020,New Hampshire,Blue,Richmond,Red
2296,2020,New Hampshire,Blue,Rindge,Red
2297,2020,New Hampshire,Blue,Rochester,Red
2298,2020,New Hampshire,Blue,Rollinsford,Blue
2299,2020,New Hampshire,Blue,Roxbury,Blue
2300,2020,New Hampshire,Blue,Rumney,Red
2301,2020,New Hampshire,Blue,Rye,Blue
2302,2020,New Hampshire,Blue,Salem,Red
2303,2020,New Hampshire,Blue,Salisbury,Red
2304,2020,New Hampshire,Blue,Sanbornton,Red
2305,2020,New Hampshire,Blue,Sandown,Red
2306,2020,New Hampshire,Blue,Sandwich,Blue
2307,2020,New Hampshire,Blue,Seabrook,Red
2308,2020,New Hampshire,Blue,Sharon,Blue
2309,2020,New Hampshire,Blue,Shelburne,Blue
2310,2020,New Hampshire,Blue,Somersworth,Blue
2311,2020,New Hampshire,Blue,South Hampton,Red
2312,2020,New Hampshire,Blue,Springfield,Blue
2313,2020,New Hampshire,Blue,Stark,Red
2314,2020,New Hampshire,Blue,Stewartstown,Red
2315,2020,New Hampshire,Blue,Stoddard,Red
2316,2020,New Hampshire,Blue,Strafford,Red
2317,2020,New Hampshire,Blue,Stratford,Blue
2318,2020,New Hampshire,Blue,Stratham,Blue
2319,2020,New Hampshire,Blue,Sugar Hill,Blue
2320,2020,New Hampshire,Blue,Sullivan,Blue
2321,2020,New Hampshire,Blue,Sunapee,Blue
2322,2020,New Hampshire,Blue,Surry,Blue
2323,2020,New Hampshire,Blue,Sutton,Blue
2324,2020,New Hampshire,Blue,Swanzey,Blue
2325,2020,New Hampshire,Blue,Tamworth,Blue
2326,2020,New Hampshire,Blue,Temple,Blue
2327,2020,New Hampshire,Blue,Thornton,Blue
2328,2020,New Hampshire,Blue,Tilton,Red
2329,2020,New Hampshire,Blue,Troy,Red
2330,2020,New Hampshire,Blue,Tuftonboro,Red
2331,2020,New Hampshire,Blue,Unity,Red
2332,2020,New Hampshire,Blue,Wakefield,Red
2333,2020,New Hampshire,Blue,Walpole,Blue
2334,2020,New Hampshire,Blue,Warner,Blue
2335,2020,New Hampshire,Blue,Warren,Red
2336,2020,New Hampshire,Blue,Washington,Red
2337,2020,New Hampshire,Blue,Waterville,Blue
2338,2020,New Hampshire,Blue,Weare,Red
2339,2020,New Hampshire,Blue,Webster,Red
2340,2020,New Hampshire,Blue,Wentworth,Red
2341,2020,New Hampshire,Blue,Wentworth's Location,Red
2342,2020,New Hampshire,Blue,Westmoreland,Blue
2343,2020,New Hampshire,Blue,Whitefield,Red
2344,2020,New Hampshire,Blue,Wilmot,Blue
2345,2020,New Hampshire,Blue,Wilton,Blue
2346,2020,New Hampshire,Blue,Winchester,Red
2347,2020,New Hampshire,Blue,Windham,Red
2348,2020,New Hampshire,Blue,Windsor,Red
2349,2020,New Hampshire,Blue,Wolfeboro,Red
2350,2020,New Hampshire,Blue,Woodstock,Blue
2351,2020,New Jersey,Blue,Atlantic,Blue
2352,2020,New Jersey,Blue,Bergen,Blue
2353,2020,New Jersey,Blue,Burlington,Blue
2354,2020,New Jersey,Blue,Camden,Blue
2355,2020,New Jersey,Blue,Cape May,Red
2356,2020,New Jersey,Blue,Cumberland,Blue
2357,2020,New Jersey,Blue,Essex,Blue
2358,2020,New Jersey,Blue,Gloucester,Blue
2359,2020,New Jersey,Blue,Hudson,Blue
2360,2020,New Jersey,Blue,Hunterdon,Red
2361,2020,New Jersey,Blue,Mercer,Blue
2362,2020,New Jersey,Blue,Middlesex,Blue
2363,2020,New Jersey,Blue,Monmouth,Red
2364,2020,New Jersey,Blue,Morris,Blue
2365,2020,New Jersey,Blue,Ocean,Red
2366,2020,New Jersey,Blue,Passaic,Blue
2367,2020,New Jersey,Blue,Salem,Red
2368,2020,New Jersey,Blue,Somerset,Blue
2369,2020,New Jersey,Blue,Sussex,Red
2370,2020,New Jersey,Blue,Union,Blue
2371,2020,New Jersey,Blue,Warren,Red
2372,2020,New Mexico,Blue,Bernalillo,Blue
2373,2020,New Mexico,Blue,Catron,Red
2374,2020,New Mexico,Blue,Chaves,Red
2375,2020,New Mexico,Blue,Cibola,Blue
2376,2020,New Mexico,Blue,Colfax,Red
2377,2020,New Mexico,Blue,Curry,Red
2378,2020,New Mexico,Blue,DeBaca,Red
2379,2020,New Mexico,Blue,Dona Ana,Blue
2380,2020,New Mexico,Blue,Eddy,Red
2381,2020,New Mexico,Blue,Grant,Blue
2382,2020,New Mexico,Blue,Guadalupe,Blue
2383,2020,New Mexico,Blue,Harding,Red
2384,2020,New Mexico,Blue,Hidalgo,Red
2385,2020,New Mexico,Blue,Lea,Red
2386,2020,New Mexico,Blue,Lincoln,Red
2387,2020,New Mexico,Blue,Los Alamos,Blue
2388,2020,New Mexico,Blue,Luna,Red
2389,2020,New Mexico,Blue,McKinley,Blue
2390,2020,New Mexico,Blue,Mora,Blue
2391,2020,New Mexico,Blue,Otero,Red
2392,2020,New Mexico,Blue,Quay,Red
2393,2020,New Mexico,Blue,Rio Arriba,Blue
2394,2020,New Mexico,Blue,Roosevelt,Red
2395,2020,New Mexico,Blue,Sandoval,Blue
2396,2020,New Mexico,Blue,San Juan,Red
2397,2020,New Mexico,Blue,San Miguel,Blue
2398,2020,New Mexico,Blue,Santa Fe,Blue
2399,2020,New Mexico,Blue,Sierra,Red
2400,2020,New Mexico,Blue,Socorro,Blue
2401,2020,New Mexico,Blue,Taos,Blue
2402,2020,New Mexico,Blue,Torrance,Red
2403,2020,New Mexico,Blue,Union,Red
2404,2020,New Mexico,Blue,Valencia,Red
2405,2020,New York,Blue,Albany,Blue
2406,2020,New York,Blue,Allegany,Red
